center,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7
IND209625AAA,3.026986,0.0,2.5982106,0.0,3.096112,0.1040275,0.0,2.8506925
IND792001AAA,1.3259027,0.0,0.7926849,0.0,1.1617807,0.0,0.0,1.2381426
IND577535AAC,2.8807592,0.0,2.3044958,0.0,2.851427,0.112803616,0.0,2.6562862
IND273303AAA,2.3423848,0.0,1.9865488,0.0,2.4837291,0.0,0.0,2.1762068
IND742102AAB,5.453124,0.0,3.994836,0.0,4.2560873,0.0,0.0,4.7947445
IND793001AAA,3.3887808,0.0,2.1890883,0.0,3.0290926,0.0,0.0,3.176601
IND244301AAA,1.5888381,0.0,1.0174948,0.0,1.5122857,0.0,0.0,1.5789161
IND403601AAA,2.142995,0.0,1.8045181,0.0,2.5237246,0.0,0.0,2.1634395
IND621306AAA,0.21707267,0.0,0.08634684,0.0,0.20268315,0.0,0.0,0.17418206
IND501401AAC,4.0428348,0.0,3.5939295,0.0,4.105633,0.5553,0.0,3.759505
IND751015AAA,0.9685895,0.0,0.0,0.0,0.0,0.0,0.0,0.5826382
IND574227AAA,3.2916083,0.0,2.628384,0.0,3.3363273,0.0,0.0,3.1010427
IND505326AAB,3.5041432,0.0,2.3516095,0.0,2.7698753,0.0,0.0,3.1163049
IND248001AAD,2.6977046,0.0,1.7515589,0.0,2.6945798,0.0,0.0,2.6871147
IND333001AAA,2.0135672,0.0,1.6278605,0.0,2.1305406,0.0,0.0,1.9396533
IND624619AAA,2.2087896,0.0,1.9256747,0.0,2.3481374,0.0,0.0,2.1505024
IND764071AAB,3.1178896,0.0,2.2390087,0.0,2.8657281,0.0,0.0,2.8571959
IND272001AAA,2.278147,0.0,1.572053,0.0,1.9637578,0.0,0.0,2.037882
IND517325AAA,0.25334165,0.0,0.106706895,0.0,0.13375124,0.0,0.0,0.17890477
IND781354AAA,2.6937928,0.0,1.8219792,0.0,2.7372696,0.0,0.0,2.6550968
IND691574AAA,2.3022606,0.0,1.9670136,0.0,2.22241,0.0,0.0,2.1795762
IND577201AAA,3.0999305,0.0,2.1587257,0.0,2.816234,0.0,0.0,3.0367835
IND282001AAF,0.16538084,0.0,0.17678565,0.0,0.3014592,0.0,0.0,0.10715083
IND370615AAB,2.7223136,0.0,2.63163,0.0,3.167464,0.0,0.0,2.5590734
IND125050AAA,4.216067,0.0,3.3428764,0.0,4.0352817,0.72099733,0.0,3.804313
IND201001AAA,2.7538934,0.0,1.8943008,0.0,2.559519,0.0,0.0,2.6192174
IND302014AAB,8.357337,0.0,4.9332786,0.0,4.425319,0.0,0.0,6.0747766
IND250002AAA,2.7159374,0.0,2.1314838,0.0,2.8597994,0.0,0.0,2.8155248
IND125001AAA,6.448749,0.0,4.195687,0.0,4.252879,0.0,0.0,5.6008816
IND123401AAB,3.4297082,0.0,1.6782452,0.0,2.9796116,0.0,0.0,3.1611965
IND623701AAA,2.2817404,0.0,1.8412206,0.0,2.239848,0.117426075,0.0,2.08306
IND638657AAA,2.4788134,0.0,1.9471246,0.0,2.3326304,0.115548484,0.0,2.26188
IND712311AAA,11.451934,0.0,6.325146,0.0,4.7371182,0.0,0.0,8.570945
IND531116AAA,3.2625284,0.0,2.27054,0.0,3.0162919,0.0,0.0,3.0482273
IND574221AAA,2.88171,0.0,1.1133541,0.0,2.4322636,0.0,0.0,2.5750456
IND507123AAA,1.3404037,0.0,1.0722921,0.0,1.3517078,0.0,0.0,1.2794675
IND673573AAA,0.14423855,0.0,0.07201312,0.0,0.2864118,0.0,0.0,0.14549205
IND518124AAA,3.5904877,0.0,2.860995,0.0,3.6264865,0.0,0.0,3.296739
IND712410AAC,8.059881,0.0,5.9905357,0.0,7.717493,0.0,0.0,7.426614
IND787059AAB,3.2672894,0.0,2.6577265,0.0,3.2381551,0.4726698,0.0,2.941262
IND484446AAA,2.228256,0.0,2.0137913,0.0,2.5092204,0.0,0.0,2.251778
IND385320AAA,2.1089308,0.0,1.6688734,0.0,2.0851161,0.0,0.0,1.965368
IND343001AAA,3.203036,0.0,2.564452,0.0,3.1375282,0.25968435,0.0,2.9372551
IND781022AAA,2.0145802,0.0,0.66973674,0.0,1.8019525,0.0,0.0,1.8852752
IND110035AAC,3.8661134,0.0,1.9635402,0.0,3.5638766,0.0,0.0,3.4860375
IND362225AAA,3.0838785,0.0,2.4398108,0.0,2.967952,0.25968638,0.0,2.8219588
IND742303AAB,3.4419825,0.0,2.884744,0.0,3.5917628,0.0,0.0,3.3436744
IND321022AAA,2.3493676,0.0,1.7507156,0.0,2.3845758,0.0,0.0,2.2933443
IND302026AAA,6.983685,0.0,5.531707,0.0,6.9684615,0.0,0.0,6.4324994
IND385001AAA,3.2237518,0.0,2.690016,0.0,3.2504482,0.0,0.0,3.0730474
IND110030AAD,3.1657753,0.0,1.1249312,0.0,2.7879512,0.0,0.0,2.876523
IND312601AAA,2.2349405,0.0,1.752787,0.0,2.1542218,0.0,0.0,2.0689962
IND768216AAA,0.14168933,0.0,0.13918129,0.0,0.21376505,0.0,0.0,0.16102889
IND787001AAA,5.2061725,0.0,4.3146353,0.73104316,4.835001,1.6786839,0.0,4.520779
IND383315AAC,2.2180438,0.0,1.4569689,0.0,1.8493444,0.0,0.0,1.9812735
IND473001AAA,2.070133,0.0,1.7190139,0.0,2.130095,0.0,0.0,1.9163188
IND721507AAA,3.4741476,0.0,2.8691232,0.0,3.7193365,0.0,0.0,3.3340757
IND110095AAB,4.2651706,0.0,0.21217617,0.0,3.154001,0.0,0.0,3.2198594
IND713130AAA,3.0192764,0.0,2.3065164,0.0,2.8396776,0.0,0.0,2.827934
IND505425AAA,3.747174,0.0,2.9211495,0.0,3.3731344,0.0,0.0,3.4971154
IND391110AAD,2.995609,0.0,2.246334,0.0,2.857486,0.0,0.0,2.7415223
IND602105AAB,4.2176003,0.0,3.613061,0.18798466,4.4287386,1.4181739,0.0,3.7769082
IND382721AAA,3.475307,0.0,2.6916404,0.0,3.4907568,0.0,0.0,3.3945415
IND472001AAA,2.862428,0.0,2.16219,0.0,2.632448,0.0,0.0,2.675067
IND362001AAA,3.81715,0.0,2.6853478,0.0,2.746431,0.0,0.0,3.1535985
IND524003AAA,3.0597277,0.0,0.9707254,0.0,2.5662796,0.0,0.0,2.7161047
IND401501AAA,10.351651,0.0,8.478134,1.8148977,9.655841,4.1988726,0.0,8.8307705
IND506002AAA,4.77962,0.0,3.4292371,0.0,4.0100856,0.0,0.0,4.373424
IND523105AAA,4.58318,0.0,3.858506,0.0,4.5475254,0.88698643,0.0,4.1618667
IND402109AAA,3.4975402,0.0,2.8470747,0.0,3.3884892,0.7777198,0.0,3.087239
IND000000ABA,2.2388437,0.0,1.4194485,0.0,1.8741833,0.0,0.0,2.0298219
IND500039AAD,5.167116,0.0,2.1236653,0.0,4.0341043,0.0,0.0,4.3118033
IND177203AAA,0.21060789,0.0,0.12814334,0.0,0.2890616,0.0,0.0,0.17017591
IND441107AAB,3.8366332,0.0,3.2864745,0.17479835,4.0140476,1.2559277,0.0,3.4530363
IND506164AAA,3.212623,0.0,2.7911413,0.0,3.474453,0.89345866,0.0,2.9498966
IND131021AAA,0.3026144,0.0,0.105129994,0.0,0.13204773,0.0,0.0,0.20751914
IND201301AAM,5.1580386,0.0,0.9576868,0.0,4.0294857,0.0,0.0,4.0641127
IND609602AAA,2.9194047,0.0,2.4343507,0.0,2.9986742,0.35775876,0.0,2.6124346
IND784110AAA,4.164579,0.0,2.9652102,0.0,3.8144374,0.0,0.0,3.8554041
IND208012AAA,2.544927,0.0,1.4898256,0.0,2.933644,0.0,0.0,2.6645162
IND848210AAA,2.7361581,0.0,2.0060666,0.0,2.689301,0.0,0.0,2.5739822
IND458990AAA,2.4374628,0.0,1.9451207,0.0,2.3961248,0.055929102,0.0,2.249459
IND395004AAB,3.3458455,0.0,3.0687287,0.0,3.98513,0.0,0.0,3.2040985
IND531036AAA,4.4099407,0.0,3.5641985,0.0,4.408455,0.0,0.0,4.1765347
IND132103AAA,6.638495,0.0,4.845731,0.0,6.11596,0.0,0.0,6.124682
IND768201AAA,0.14168933,0.0,0.13918129,0.0,0.21376505,0.0,0.0,0.16102889
IND207123AAA,4.102051,0.0,3.4220026,0.0,4.355769,0.0,0.0,3.8632648
IND333031AAA,2.8822913,0.0,2.5320115,0.0,3.0388823,0.0,0.0,2.7477648
IND388620AAB,2.3947332,0.0,1.9774107,0.0,2.5534327,0.0,0.0,2.2817671
IND133004AAA,0.23267165,0.0,0.058657266,0.0,0.1617195,0.0,0.0,0.22040921
IND000000ACT,1.1156191,0.0,0.0,0.0,0.0,0.0,0.0,0.38615713
IND415301AAB,2.3608005,0.0,1.896402,0.0,2.3556244,0.0,0.0,2.1872168
IND691305AAA,2.6594589,0.0,1.9882244,0.0,2.305393,0.0,0.0,2.307977
IND492007AAA,0.27498662,0.0,0.22135277,0.0,0.21952394,0.0,0.0,0.20558867
IND410401AAA,4.4403095,0.0,1.6695732,0.0,3.7406569,0.0,0.0,3.8808844
IND713303AAA,3.975067,0.0,3.266911,0.0,4.1105394,0.0,0.0,3.708307
IND306401AAB,3.8219662,0.0,2.581945,0.0,2.922856,0.0,0.0,3.401474
IND176215AAA,0.18895826,0.0,0.121971674,0.0,0.2172167,0.0,0.0,0.13879517
IND788151AAA,3.9723303,0.0,3.1337302,0.0,3.8127446,0.0,0.0,3.5483882
IND562108AAA,2.1750135,0.0,1.68269,0.0,2.14365,0.0,0.0,2.0434604
IND627401AAA,2.4473636,0.0,1.9327823,0.0,2.4370167,0.0,0.0,2.2841163
IND591302AAB,2.541401,0.0,1.6686717,0.0,2.1856365,0.0,0.0,2.3407314
IND515201AAA,2.8077161,0.0,2.049035,0.0,2.438482,0.0,0.0,2.4729025
IND614018AAA,3.3893278,0.0,2.7327695,0.0,3.2439544,0.7105921,0.0,2.9713876
IND622407AAA,2.3562644,0.0,1.8768986,0.0,2.211615,0.19959483,0.0,2.118268
IND574202AAA,3.751444,0.0,3.0884287,0.0,3.6806338,0.90352076,0.0,3.320812
IND244921AAB,3.9768336,0.0,2.9489322,0.0,3.4843488,0.0,0.0,3.6151855
IND244901AAC,2.0891802,0.0,1.6522473,0.0,2.0898077,0.0,0.0,1.9498004
IND282001AAA,4.1580033,0.0,1.6847719,0.0,3.7156718,0.0,0.0,3.8904994
IND626138AAA,2.105151,0.0,1.5427471,0.0,2.001469,0.0,0.0,1.9936385
IND125051AAA,3.5629134,0.0,3.1287775,0.0,3.6944544,0.0,0.0,3.4482982
IND560099AAA,3.188624,0.0,2.756644,0.5351417,3.1302521,1.1662055,0.0,2.903406
IND126112AAA,0.5977379,0.0,0.0,0.0,0.16718286,0.0,0.0,0.2938026
IND515591AAA,3.2141078,0.0,2.7040298,0.0,3.1799965,0.2738745,0.0,2.9789314
IND341001AAC,3.1254475,0.0,2.390072,0.0,2.6790798,0.0,0.0,2.7636828
IND246424AAA,2.3760517,0.0,1.8452244,0.0,2.192016,0.073943876,0.0,2.1702833
IND521165AAA,6.9332194,0.0,5.7238827,0.0,6.8620043,1.070697,0.0,6.3793635
IND360002AAB,2.3377008,0.0,2.3192415,0.0,2.562804,0.08446541,0.0,2.3775165
IND457661AAA,4.049068,0.0,3.4573503,0.25682014,4.2037287,1.3746095,0.0,3.625656
IND816109AAA,3.6868856,0.0,3.05736,0.0,3.7523355,0.0,0.0,3.5264885
IND571432AAB,2.5428712,0.0,2.1541033,0.0,2.6791856,0.0,0.0,2.3619099
IND524132AAA,3.2473586,0.0,2.6476443,0.0,3.1747236,0.6367982,0.0,2.8838518
IND151506AAA,2.8154738,0.0,2.169031,0.0,2.7937727,0.0,0.0,2.6616573
IND722143AAB,5.626559,0.0,4.530149,0.0,5.51904,0.5223876,0.0,5.128972
IND583121AAA,3.1887877,0.0,2.749038,0.04718469,3.370126,0.9435138,0.0,2.9138753
IND110046AAA,0.27498662,0.0,0.22135277,0.0,0.21952394,0.0,0.0,0.20558867
IND486661AAA,2.2748284,0.0,2.2388003,0.0,2.868738,0.0,0.0,2.2168953
IND345001AAA,1.5570455,0.0,0.9602979,0.0,1.2198931,0.0,0.0,1.3967208
IND781003AAA,3.2979848,0.0,1.7573475,0.0,3.1090536,0.0,0.0,3.1306362
IND204101AAA,3.2093194,0.0,2.3496883,0.0,3.08251,0.0,0.0,2.9971802
IND335701AAA,1.95573,0.0,1.6274925,0.0,1.8551728,0.0,0.0,1.8794682
IND321001AAB,2.9839103,0.0,2.1330826,0.0,2.5910408,0.0,0.0,2.65835
IND680712AAA,2.751189,0.0,1.8849267,0.0,2.5098753,0.0,0.0,2.5947213
IND332404AAA,3.010449,0.0,2.4339304,0.0,3.1219923,0.0,0.0,2.9672751
IND333502AAA,1.7345076,0.0,1.5172067,0.0,2.018185,0.0,0.0,1.7601
IND736146AAA,2.4314587,0.0,1.9596525,0.0,2.2841675,0.35135585,0.0,2.1602461
IND609001AAA,3.5394568,0.0,2.882448,0.24260351,3.32103,0.9845641,0.0,3.080908
IND576101AAA,2.802665,0.0,2.3935392,0.0,2.9673398,0.0,0.0,2.7474055
IND365560AAB,2.9404984,0.0,2.5121877,0.0,2.9801767,0.28263393,0.0,2.6909797
IND768004AAD,3.4731758,0.0,2.670542,0.0,3.127405,0.3388406,0.0,3.0073628
IND679303AAA,2.288804,0.0,1.8741937,0.0,2.2935033,0.11411537,0.0,2.0899527
IND110037AAB,6.154522,0.0,5.313368,1.2304676,5.9602284,2.5213592,0.0,5.526597
IND535001AAA,5.3679347,0.0,4.37144,0.0,5.3666353,0.0,0.0,5.0352697
IND581115AAC,3.7406368,0.0,2.9176662,0.0,3.5848143,0.26279253,0.0,3.4307692
IND124112AAA,3.8322158,0.0,2.010111,0.0,3.1553102,0.0,0.0,3.4662483
IND248122AAB,3.775202,0.0,2.975216,0.1000561,3.4395177,0.88639027,0.0,3.3152785
IND638001AAA,2.9516892,0.0,2.366965,0.1343185,2.707741,0.68938047,0.0,2.570115
IND500035AAA,6.4550242,0.0,5.108816,0.0,6.227194,1.0153736,0.0,5.8591113
IND742225AAA,5.409222,0.0,4.5901766,0.36887997,5.3643208,1.6404389,0.0,4.7424107
IND600073AAA,0.10117857,0.0,0.09924493,0.0,0.24969637,0.0,0.0,0.11206222
IND471001AAA,3.2017787,0.0,2.7771938,0.0,3.3065104,0.16034088,0.0,3.0096128
IND577522AAA,2.9588675,0.0,1.1945134,0.0,2.542086,0.0,0.0,2.6700273
IND000000AFS,0.27498662,0.0,0.22135277,0.0,0.21952394,0.0,0.0,0.20558867
IND560066AAB,4.6108537,0.0,1.2420415,0.0,3.6080143,0.0,0.0,3.682317
IND506169AAB,2.1738193,0.0,1.7675407,0.0,2.1574996,0.06374422,0.0,1.9911221
IND303108AAB,0.20792532,0.0,0.13011897,0.0,0.28874362,0.0,0.0,0.1682789
IND384265AAB,2.5740738,0.0,1.8529911,0.0,2.1012728,0.0,0.0,2.2265384
IND303702AAB,3.667058,0.0,2.5949895,0.0,3.2830682,0.0,0.0,3.3600261
IND741101AAB,3.1763895,0.0,2.6103776,0.0,3.1711347,0.56524646,0.0,2.8303373
IND321408AAB,0.258063,0.0,0.0,0.0,0.105031125,0.0,0.0,0.19464189
IND635001AAA,3.2202523,0.0,1.6339563,0.0,2.7702227,0.0,0.0,3.0102816
IND507167AAA,3.9559348,0.0,3.3243988,0.0,4.2637434,0.0,0.0,3.781736
IND815353AAA,3.425928,0.0,2.3743536,0.0,2.804348,0.0,0.0,3.043425
IND388121AAA,6.3576508,0.0,5.1772213,0.21683948,6.081087,1.8345224,0.0,5.6083384
IND821109AAA,3.3011277,0.0,2.8858373,0.0,3.6783433,0.0,0.0,3.1195118
IND641011AAA,3.1257007,0.0,2.5053804,0.0,3.241972,0.0,0.0,2.9718344
IND341510AAB,3.1753423,0.0,2.6548872,0.0,3.1983755,0.019369848,0.0,3.0016522
IND422011AAD,3.7119677,0.0,2.1745448,0.0,2.701896,0.0,0.0,3.3305614
IND400072AAC,0.10029566,0.0,0.16216266,0.0,0.29575312,0.0,0.0,0.08896782
IND799250AAA,6.147159,0.0,5.05919,0.0,6.124197,1.5817822,0.0,5.475123
IND752050AAA,2.3716311,0.0,1.6385494,0.0,1.9886972,0.0,0.0,2.2295978
IND505327AAA,2.6714716,0.0,2.500733,0.0,2.6680446,0.0,0.0,2.674334
IND591201AAA,2.8538177,0.0,2.1085055,0.0,2.4330728,0.022417627,0.0,2.4765031
IND523316AAB,3.1097145,0.0,2.6370337,0.0,3.1617224,0.070214204,0.0,2.9354665
IND362265AAA,2.6293151,0.0,2.4028537,0.0,2.7344978,0.0,0.0,2.5783198
IND562132AAA,9.522085,0.0,1.3044199,0.0,0.0,0.0,0.0,4.6078677
IND416606AAA,2.9688656,0.0,3.3156326,0.0,3.982301,0.0,0.0,2.196082
IND303106AAA,2.7577624,0.0,1.8228564,0.0,2.2988925,0.0,0.0,2.4814281
IND144527AAA,0.22911012,0.0,0.061078407,0.0,0.16320968,0.0,0.0,0.21924824
IND431136AAC,4.6137905,0.0,3.1803124,0.0,3.2526033,0.0,0.0,4.047183
IND584101AAA,2.9809306,0.0,1.9260498,0.0,2.3249307,0.0,0.0,2.6852095
IND534260AAC,5.33354,0.0,3.9738712,0.0,5.097896,0.0,0.0,4.9322042
IND516115AAA,3.784509,0.0,3.090306,0.0,3.7122023,0.76311886,0.0,3.3916829
IND313324AAA,2.9219124,0.0,2.2865937,0.0,2.8916285,0.0,0.0,2.745478
IND249201AAA,2.7699916,0.0,2.0284016,0.0,2.315818,0.0,0.0,2.5088575
IND364004AAB,2.7445374,0.0,1.7696357,0.0,2.538892,0.0,0.0,2.6191304
IND847103AAA,2.729029,0.0,2.2739787,0.0,2.8207104,0.12007477,0.0,2.5161135
IND673104AAA,3.8592598,0.0,3.4493792,0.0,4.005589,0.38860884,0.0,3.6135638
IND791110AAA,0.12974693,0.0,0.15382323,0.0,0.22016996,0.0,0.0,0.14235565
IND560083AAB,3.4416125,0.0,1.7773591,0.0,2.9650931,0.0,0.0,3.2116942
IND636005AAC,0.27498662,0.0,0.22135277,0.0,0.21952394,0.0,0.0,0.20558867
IND122503AAA,3.4548984,0.0,2.8653529,0.0,3.4475152,0.6650339,0.0,3.0959647
IND176048AAA,3.2565114,0.0,2.6475756,0.1771257,3.0499916,0.8436182,0.0,2.844019
IND000000AEL,3.980852,0.0,0.0,0.0,2.8675053,0.0,0.0,2.9442408
IND148023AAA,2.2287707,0.0,1.6405095,0.0,1.8215739,0.0,0.0,1.9969072
IND636352AAA,0.16724706,0.0,0.0042968765,0.0,0.19064277,0.0,0.0,0.16040772
IND121002AAB,4.125089,0.0,0.09687648,0.0,3.013014,0.0,0.0,3.0841477
IND784125AAA,2.730759,0.0,1.8347166,0.0,2.7562013,0.0,0.0,2.6698365
IND508252AAB,3.6281233,0.0,1.9199939,0.0,3.1685483,0.0,0.0,3.3037636
IND581314AAA,2.7479599,0.0,2.2562916,0.0,2.5468156,0.0,0.0,2.6146147
IND464221AAA,2.8362918,0.0,2.3417985,0.0,2.7496593,0.45317173,0.0,2.5574439
IND679531AAA,3.9215875,0.0,3.201293,0.10580145,3.763345,1.0275309,0.0,3.4480097
IND413307AAB,2.804963,0.0,2.2474082,0.0,2.731088,0.25573987,0.0,2.5580995
IND500008AAD,1.2669362,0.0,0.0,0.0,0.0,0.0,0.0,0.43659768
IND583119AAA,3.5910304,0.0,2.8718624,0.0,3.5789201,0.112227194,0.0,3.330192
IND382715AAA,2.6571066,0.0,1.4917269,0.0,2.3473773,0.0,0.0,2.4722517
IND515301AAA,4.1459813,0.0,3.4031882,0.09539586,4.015846,1.1203504,0.0,3.6452672
IND212601AAA,3.2795954,0.0,2.4495008,0.0,3.5130713,0.0,0.0,3.2540126
IND520011AAA,2.7373283,0.0,2.179195,0.0,2.7085779,0.02444335,0.0,2.5360966
IND603001AAA,4.1624427,0.0,3.2974064,0.0,4.0115623,0.45228305,0.0,3.8015337
IND425401AAA,2.4653761,0.0,2.4738214,0.0,3.1695254,0.0,0.0,2.3402803
IND785634AAA,4.526721,0.0,3.9624794,0.0,4.92713,0.14649507,0.0,4.125694
IND642001AAA,2.4916892,0.0,1.7896836,0.0,2.2616186,0.0,0.0,2.4017727
IND176303AAA,2.1076343,0.0,1.9260954,0.0,2.334892,0.0,0.0,1.986908
IND501101AAB,2.8610227,0.0,1.5183218,0.0,2.3007774,0.0,0.0,2.6236913
IND396321AAA,3.5179894,0.0,2.7699425,0.0,3.088916,0.35207188,0.0,3.0625274
IND425201AAA,4.3198447,0.0,3.4939444,0.0,4.181697,0.9094913,0.0,3.871359
IND311301AAA,0.18454114,0.0,0.35753828,0.0,0.43311983,0.0,0.0,0.14552715
IND521201AAA,2.4403667,0.0,1.844552,0.0,2.5057218,0.0,0.0,2.3771405
IND400015AAA,4.112546,0.0,2.648423,0.0,3.675141,0.0,0.0,3.9279547
IND303301AAB,1.9628608,0.0,1.480841,0.0,2.168047,0.0,0.0,1.9941512
IND000000ABD,2.3899584,0.0,0.74566615,0.0,2.0100794,0.0,0.0,2.1488256
IND245101AAA,3.1976492,0.0,2.294434,0.0,2.832872,0.0,0.0,2.9863002
IND521105AAA,2.9917173,0.0,2.2289817,0.0,2.577882,0.09634512,0.0,2.5936475
IND796321AAB,7.0563416,0.0,5.8292427,0.49924415,6.925888,2.459364,0.0,6.0855374
IND480001AAA,2.9500315,0.0,2.2195125,0.0,2.545542,0.0,0.0,2.652573
IND400612AAA,3.6345375,0.0,2.8927073,0.0,3.6530716,0.0,0.0,3.4190571
IND387001AAA,2.7311935,0.0,2.079914,0.0,2.6430056,0.0,0.0,2.5631773
IND518401AAA,2.836893,0.0,2.0524495,0.0,2.7549734,0.0,0.0,2.7226589
IND224001AAA,0.1660755,0.0,0.22024381,0.0,0.2669175,0.0,0.0,0.080604635
IND788713AAA,5.2671914,0.0,4.2810054,0.0,5.086798,0.73733425,0.0,4.701057
IND563131AAB,2.7011979,0.0,2.081291,0.0,2.3754878,0.0,0.0,2.5239954
IND608001AAA,2.8640163,0.0,2.3501165,0.0,2.8619716,0.41551843,0.0,2.5703185
IND321401AAB,2.1716425,0.0,2.0875914,0.0,2.5163193,0.0039490834,0.0,2.2155929
IND637211AAA,2.4410255,0.0,1.9376537,0.0,2.2874415,0.24570811,0.0,2.1994212
IND262723AAB,3.5639977,0.0,3.0795715,0.0,3.8127632,1.0746871,0.0,3.2400463
IND523230AAA,2.462806,0.0,1.9938947,0.0,2.6176171,0.0,0.0,2.3715284
IND712124AAA,4.7469215,0.0,3.790866,0.0,4.4883647,0.23096004,0.0,4.2959356
IND621802AAA,3.45027,0.0,2.6045263,0.0,2.987036,0.37765574,0.0,2.9684937
IND501359AAE,8.366336,0.0,2.4488513,0.0,0.11147087,0.0,0.0,5.0211005
IND302014AAA,4.678154,0.0,2.8949459,0.0,2.4766812,0.0,0.0,4.270639
IND502286AAB,3.6563952,0.0,2.9754245,0.0,3.5370452,0.86467725,0.0,3.2184596
IND571111AAB,2.9346097,0.0,2.4124339,0.0,2.938729,0.44183233,0.0,2.6285279
IND627005AAA,3.8972623,0.0,2.6788986,0.0,2.694588,0.0,0.0,3.1473844
IND803116AAA,3.5884435,0.0,2.8966954,0.0,3.4398015,0.81117934,0.0,3.1355855
IND562117AAA,3.549568,0.0,1.6228303,0.0,3.01223,0.0,0.0,3.14699
IND362220AAA,3.6036007,0.0,2.648328,0.0,3.1103857,0.10302671,0.0,3.1664965
IND444303AAA,5.7510133,0.0,4.810535,0.0,5.880761,1.3729441,0.0,5.0803056
IND518222AAA,1.7705891,0.0,1.6235447,0.0,2.3256063,0.0,0.0,1.8073424
IND231217AAA,2.845744,0.0,2.3196852,0.006559849,2.7053225,0.61204135,0.0,2.5048115
IND000000ACK,0.2680124,0.0,0.15257245,0.0,0.1613234,0.0,0.0,0.3039785
IND560085AAA,3.141999,0.0,1.8257393,0.0,2.920112,0.0,0.0,3.085179
IND363421AAB,1.9576066,0.0,1.5544728,0.0,1.844496,0.0,0.0,1.7865113
IND560067AAC,5.241576,0.0,4.378766,0.07764448,5.239309,1.5702816,0.0,4.609648
IND124001AAB,2.8881607,0.0,1.814992,0.0,2.8720186,0.0,0.0,2.7929769
IND630002AAA,2.7322853,0.0,2.183726,0.0,2.570781,0.40429753,0.0,2.4434955
IND331023AAA,4.324798,0.0,3.4668934,0.12411766,4.059668,1.1345414,0.0,3.792336
IND742401AAA,3.7762334,0.0,2.7740493,0.0,3.4525564,0.0,0.0,3.4205215
IND732138AAA,4.8457847,0.0,3.5869834,0.0,4.028221,0.7392247,0.0,4.0225663
IND845401AAA,2.9053955,0.0,2.473717,0.0,3.172232,0.0,0.0,2.9117718
IND602001AAA,3.7689433,0.0,3.113056,0.0,3.8285913,0.4880939,0.0,3.4484918
IND361305AAC,3.0789077,0.0,2.2551167,0.0,2.495175,0.3046358,0.0,2.6145127
IND124103AAA,3.42601,0.0,1.184688,0.0,2.9502203,0.0,0.0,3.0125244
IND845418AAB,3.1829174,0.0,2.453674,0.0,3.111317,0.0,0.0,3.0635772
IND495677AAA,0.2503205,0.0,0.10669432,0.0,0.13397038,0.0,0.0,0.17677009
IND460001AAA,2.792908,0.0,2.3914099,0.0,2.9363897,0.1896868,0.0,2.4983938
IND272207AAB,0.19014938,0.0,0.14720151,0.0,0.16101661,0.0,0.0,0.12078377
IND721636AAB,4.3938456,0.0,3.533303,0.0,4.20833,0.9711155,0.0,3.9194481
IND845455AAB,2.8913357,0.0,2.067315,0.0,2.793646,0.0,0.0,2.7326906
IND458664AAA,1.8887815,0.0,1.5422248,0.0,1.9049376,0.0,0.0,1.7492843
IND626607AAB,2.1861591,0.0,1.5757089,0.0,2.029505,0.0,0.0,2.0520306
IND508001AAA,3.5413027,0.0,2.31598,0.0,3.397977,0.0,0.0,3.4356172
IND636402AAA,3.708741,0.0,3.3460786,0.26447502,3.8050811,1.1072949,0.0,3.4531772
IND516227AAA,2.781843,0.0,2.1090019,0.0,2.7151666,0.0,0.0,2.6333747
IND671315AAA,0.12194897,0.0,0.0,0.0,0.31330144,0.0,0.0,0.1739988
IND384170AAA,2.0475008,0.0,1.518218,0.0,2.0448,0.0,0.0,1.9819869
IND621010AAA,2.8902912,0.0,2.2787216,0.0,2.6210449,0.51753324,0.0,2.5583565
IND281401AAA,0.26763687,0.0,0.0,0.0,0.110006325,0.0,0.0,0.23444971
IND411043AAA,7.4664683,0.0,6.1768928,0.0,7.4291577,2.1148543,0.0,6.6499867
IND411057AAF,7.2930093,0.0,6.133066,1.7337635,6.937832,3.11396,0.0,6.362465
IND572201AAB,3.3459635,0.0,2.092118,0.0,2.2730422,0.0,0.0,2.8219826
IND364290AAA,3.911415,0.0,3.1000931,0.0,3.688106,0.74561626,0.0,3.4901311
IND141010AAA,0.7515624,0.0,0.0,0.0,0.09003108,0.0,0.0,0.44831124
IND712602AAA,3.5932312,0.0,2.4603326,0.0,3.31971,0.0,0.0,3.4663835
IND847226AAA,2.6546671,0.0,2.0631652,0.0,2.91669,0.0,0.0,2.6418452
IND312403AAA,3.830891,0.0,3.082408,0.0,3.642317,0.8345986,0.0,3.4044814
IND321606AAA,3.52431,0.0,2.7062,0.0,3.1489441,0.0,0.0,3.1788254
IND852113AAA,5.32427,0.0,4.208695,0.0,5.006016,0.07689183,0.0,4.866256
IND515671AAA,3.2132328,0.0,2.2233171,0.0,2.7588527,0.0,0.0,2.8907473
IND250611AAA,5.198642,0.0,3.7158372,0.0,4.9572744,0.0,0.0,4.8342886
IND783348AAA,3.005771,0.0,2.423141,0.0,2.934756,0.36976808,0.0,2.7184308
IND600013AAA,0.27498662,0.0,0.22135277,0.0,0.21952394,0.0,0.0,0.20558867
