source_center,destination_center,source_name,destination_name,median_factor,total_trips,median_osrm_dist_km,pct_delayed,is_sparse,is_chronically_delayed
IND643001AAA,IND643212AAA,Ooty_Davisdle_D (Tamil Nadu),Gudalur_kalmpuza_D (Tamil Nadu),2.5,6,49.01245,1.0,False,True
IND415709AAA,IND416012AAA,Khed_Mahad_D (Maharashtra),Kolhapur_Shivaji_I (Maharashtra),2.496969696969697,5,198.082,1.0,False,True
IND110037AAM,IND201007AAA,Delhi_Airport_H (Delhi),GZB_Mohan_Nagar_DPC (Uttar Pradesh),2.492016806722689,6,30.137050000000002,1.0,False,True
IND277201AAA,IND221706AAA,Bariya_BgnprDPP_D (Uttar Pradesh),Ratanpura_MubarDPP_D (Uttar Pradesh),2.4909090909090907,7,82.2199,1.0,False,True
IND854105AAA,IND853204AAA,Katihar_Shyndco_D (Bihar),Naugchia_Vijayght_D (Bihar),2.4876923076923076,2,72.029,1.0,True,True
IND500010AAA,IND501359AAE,Hyderabad_Alwal_I (Telangana),Hyderabad_Shamshbd_H (Telangana),2.4864864864864864,9,45.2804,1.0,False,True
IND472001AAA,IND474003AAA,Tikamgarh_MndiRoad_D (Madhya Pradesh),Gwalior_HrihrNgr_I (Madhya Pradesh),2.485294117647059,3,225.7194,1.0,True,True
IND483770AAA,IND842003AAB,Barhi_Central_DPP_1 (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh),2.485253709470599,2,131.93885,1.0,True,True
IND583227AAA,IND583201AAA,Gangavathi_PhrmPlza_D (Karnataka),Hospet (Karnataka),2.4838709677419355,1,28.583,1.0,True,True
IND462022AAA,IND842003AAB,Bhopal_Trnsport_H (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh),2.4838709677419355,8,289.2151,1.0,False,True
IND302014AAB,IND304001AAA,Jaipur_Central_I_7 (Rajasthan),Tonk_DC (Rajasthan),2.4833333333333334,1,84.7665,1.0,True,True
IND365560AAB,IND364290AAA,Amreli_Rajula_DC (Gujarat),Bhavnagar_Mahuva_DC (Gujarat),2.4827586206896552,11,39.9877,1.0,False,True
IND401104AAA,IND421302AAG,Mumbai_MiraRd_IP (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2.4823717948717947,14,28.064700000000002,1.0,False,True
IND152123AAA,IND152026AAA,Fazilka_GndhiChk_D (Punjab),Muktsar_DPC (Punjab),2.480769230769231,1,62.9841,1.0,True,True
IND414001AAA,IND411033AAA,AhmedNagar_DC (Maharashtra),Pune_Tathawde_H (Maharashtra),2.480769230769231,1,140.2953,1.0,True,True
IND733128AAA,IND733129AAB,Itahar_NatunDPP_D (West Bengal),Kaliyaganj_Central_DPP_1 (West Bengal),2.479432624113475,2,53.3454,1.0,True,True
IND516101AAA,IND516115AAA,Koduru_MGRoad_D (Andhra Pradesh),Rajampet_RSRoad_D (Andhra Pradesh),2.4791666666666665,18,36.104200000000006,1.0,False,True
IND842001AAA,IND845438AAA,Muzaffrpur_Bbganj_I (Bihar),Bettiah_BypassRd_D (Bihar),2.4782608695652173,5,130.1843,1.0,False,True
IND410401AAA,IND421302AAG,Lonavala_NngrgnRd_D (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2.4776119402985075,9,84.9857,1.0,False,True
IND412210AAC,IND411033AAA,Shirur_Central_DPP_3 (Maharashtra),Pune_Tathawde_H (Maharashtra),2.4761904761904763,2,82.65045,1.0,True,True
IND400701AAB,IND421302AAG,Mumbai_Pawane_L (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2.4750000000000005,26,22.8732,1.0,False,True
IND574211AAA,IND574202AAA,Bantwal_Trmltmpl_D (Karnataka),Puttur_Darbe_DC (Karnataka),2.473684210526316,5,26.3832,1.0,False,True
IND641062AAD,IND643231AAA,Coimbatore_Karayam_H (Tamil Nadu),Coonoor_Fairybnk_D (Tamil Nadu),2.473684210526316,15,70.3282,1.0,False,True
IND211002AAB,IND485001AAC,Allahabad_Central_H_1 (Uttar Pradesh),Satna_Central_I_2 (Madhya Pradesh),2.473684210526316,13,185.3955,1.0,False,True
IND201001AAC,IND000000ACB,Ghaziabad_Central_L_8 (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),2.4705882352941178,1,85.1514,1.0,True,True
IND852118AAA,IND854326AAB,Forbesganj_JhumanCk_D (Bihar),Purnia_Central_H_2 (Bihar),2.4705882352941178,1,72.32,1.0,True,True
IND721434AAB,IND721401AAA,Manglamaro_Bypassrd_D (West Bengal),Contai_Kanakpur_D (West Bengal),2.4699999999999998,2,49.69545,1.0,True,True
IND507002AAA,IND508001AAA,Khammam_NSTRoad_I (Telangana),Nalgonda_HydRoad_DC (Telangana),2.469879518072289,1,115.3405,1.0,True,True
IND507303AAA,IND507002AAA,Sathupally_VidyaNGR_D (Telangana),Khammam_NSTRoad_I (Telangana),2.4685185185185183,18,77.75925000000001,1.0,False,True
IND560064AAD,IND560043AAC,Bengaluru_Bagaluru_D (Karnataka),HBR Layout PC (Karnataka),2.466666666666667,41,13.9561,1.0,False,True
IND458664AAA,IND312403AAA,Neemuch_KarjuDPP_D (Madhya Pradesh),BariSadri_BhmprDPP_D (Rajasthan),2.4666666666666663,7,53.049800000000005,1.0,False,True
IND000000AET,IND000000AAS,Barpeta_ShivBari_D (Assam),Bongaigaon_Chpaguri_D (Assam),2.4646938775510203,8,68.7217,1.0,False,True
IND421302AAG,IND410401AAA,Bhiwandi_Mankoli_HB (Maharashtra),Lonavala_NngrgnRd_D (Maharashtra),2.462686567164179,11,88.8,1.0,False,True
IND210501AAB,IND209304AAA,Bewar_BndhuTRH_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),2.4615384615384617,16,115.4576,1.0,False,True
IND421302AAG,IND400078AAB,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Bhandup West_Dc (Maharashtra),2.4615384615384617,1,16.2015,1.0,True,True
IND360370AAA,IND360410AAA,Jetpur_DC (Gujarat),Dhoraji_JmnvadRd_DC (Gujarat),2.4615384615384617,1,16.2596,1.0,True,True
IND249407AAA,IND246149AAA,Haridwar (Uttarakhand),Kotdwara_Nzbadrd_D (Uttarakhand),2.4596491228070176,18,74.87025,1.0,False,True
IND841405AAA,IND841301AAC,Barauli_SiwanRd_D (Bihar),,2.45945945945946,1,101.5664,1.0,True,True
IND395023AAA,IND421302AAG,Surat_HUB (Gujarat),Bhiwandi_Mankoli_HB (Maharashtra),2.45771144278607,3,266.27840000000003,1.0,True,True
IND401209AAB,IND421302AAG,Mumbai_Vasai_CP (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2.4571428571428573,1,36.4639,1.0,True,True
IND301019AAA,IND123001AAA,Bhiwadi DC (Rajasthan),Narnaul_DC (Haryana),2.4550671550671552,2,77.6375,1.0,True,True
IND421302AAG,IND400015AAA,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_CottonGreen_DPC (Maharashtra),2.4545454545454546,49,42.771800000000006,1.0,False,True
IND560300AAA,IND560099AAB,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Bomsndra_HB (Karnataka),2.4543650793650795,86,52.9165,0.8953488372093024,False,True
IND580028AAA,IND403726AAA,Hubli_Adargchi_IP (Karnataka),Goa_Hub (Goa),2.4532374100719423,13,183.2936,1.0,False,True
IND786190AAA,IND786001AAB,DoomDooma_Pthrgoan_D (Assam),Dibrugarh_Bokule_H (Assam),2.452380952380953,1,59.6186,1.0,True,True
IND124112AAA,IND125005AAA,Meham_GModDPP_D (Haryana),Hisar_IndstlAr_I (Haryana),2.4507246376811596,2,56.3482,1.0,True,True
IND756100AAC,IND758001AAA,Bhadrak_Central_I_2 (Orissa),Kendujhar_Sirjudin_D (Orissa),2.4504270186335404,4,157.98575,1.0,True,True
IND421302AAG,IND400701AAB,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Pawane_L (Maharashtra),2.448621553884712,22,22.88125,1.0,False,True
IND517501AAB,IND517644AAA,Tirupati_Balajicly_I (Andhra Pradesh),Sriklahsti_SDKNgr_D (Andhra Pradesh),2.447619047619048,16,39.90905,1.0,False,True
IND792001AAA,IND786001AAB,Tezu_Farmnala_D (Arunachal Pradesh),Dibrugarh_Bokule_H (Assam),2.4473684210526314,1,152.7519,1.0,True,True
IND000000ACB,IND122015AAC,Gurgaon_Bilaspur_HB (Haryana),,2.4449579831932775,2,35.485749999999996,1.0,True,True
IND531116AAA,IND530012AAA,Narsiptnm_Wardno8_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2.4444915254237287,4,67.6685,1.0,True,True
IND826001AAC,IND828111AAA,Dhanbad_Central_D_4 (Jharkhand),Dhanbad_Jharia_DC (Jharkhand),2.4444444444444446,1,10.2659,1.0,True,True
IND786171AAA,IND786181AAC,Digboi_JyotiNgr_D (Assam),Margherita_CivilHPL_D (Assam),2.4444444444444446,11,13.3468,1.0,False,True
IND413002AAA,IND421302AAG,Solapur_Central_I_2 (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra),2.442953020134228,9,397.4751,1.0,False,True
IND474003AAA,IND476111AAA,Gwalior_HrihrNgr_I (Madhya Pradesh),Ambah_MrenTirh_D (Madhya Pradesh),2.4407242063492065,8,70.56045,1.0,False,True
IND302014AAB,IND302004AAA,Jaipur_Central_I_7 (Rajasthan),Jaipur_NgrNigam_DC (Rajasthan),2.4375,25,18.7968,0.96,False,True
IND814133AAA,IND816109AAA,Godda_PushPlza_D (Jharkhand),Sahebganj_BaraLoha_D (Jharkhand),2.4375,1,89.8315,1.0,True,True
IND127201AAA,IND124141AAA,Loharu_BstndDPP_D (Haryana),ChrkhiDdri_PuranDPP_D (Haryana),2.4375,3,48.4122,1.0,True,True
IND814133AAB,IND816109AAA,Godda_Central_D_2 (Jharkhand),Sahebganj_BaraLoha_D (Jharkhand),2.4375,13,90.0153,1.0,False,True
IND395023AAD,IND395001AAA,Surat_Central_I_4 (Gujarat),Surat_Central_D_9 (Gujarat),2.4358974358974357,8,13.718350000000001,1.0,False,True
IND515401AAB,IND515801AAA,Gooty_StatonRd_D (Andhra Pradesh),Guntakal_Verpatem_D (Andhra Pradesh),2.4347826086956523,18,30.4481,1.0,False,True
IND421302AAG,IND400072AAA,Bhiwandi_Mankoli_HB (Maharashtra),Mumbai_Tejpal_M (Maharashtra),2.4347826086956523,29,27.3854,1.0,False,True
IND591307AAC,IND580030AAA,Gokak_Bsavangr_D (Karnataka),Hubli_Dc (Karnataka),2.4343434343434343,1,112.3366,1.0,True,True
IND560300AAA,IND000000ACS,Bengaluru_KGAirprt_HB (Karnataka),BLR_HSR_Layout_PC (Karnataka),2.4318181818181817,1,41.2743,1.0,True,True
IND691551AAA,IND691001AAB,Adoor_Town_D (Kerala),Kollam_Central_H_1 (Kerala),2.431578947368421,20,41.65145,1.0,False,True
IND487551AAA,IND464668AAA,Gadarwara_MPward_D (Madhya Pradesh),Bareli_SourvDPP_D (Madhya Pradesh),2.4285714285714284,7,75.0227,1.0,False,True
IND731204AAB,IND731301AAA,Bolpur_WebelDPP_D (West Bengal),Nanoor_Central_DPP_1 (West Bengal),2.4285714285714284,13,19.0581,1.0,False,True
IND395023AAD,IND395004AAB,Surat_Central_I_4 (Gujarat),Surat_Central_D_3 (Gujarat),2.4285714285714284,17,15.7924,1.0,False,True
IND767017AAA,IND767001AAA,Sonepur_BrezeDPP_D (Orissa),Balangir_Rjndpara_D (Orissa),2.4285714285714284,1,49.4966,1.0,True,True
IND396001AAA,IND395023AAD,Valsad_DC (Gujarat),Surat_Central_I_4 (Gujarat),2.4262295081967213,5,78.87710000000001,1.0,False,True
IND843320AAA,IND847223AAA,Pupri_SngihiRD_D (Bihar),Benipatti_WardNo1_D (Bihar),2.425,8,23.4075,1.0,False,True
IND695012AAA,IND695101AAB,Trivandrum_Mnanthla_H (Kerala),Attingal_Central_D_2 (Kerala),2.4230769230769234,2,28.2589,1.0,True,True
IND577002AAA,IND581110AAE,Davangere_Central_I_1 (Karnataka),Haveri_GuttalRD_D (Karnataka),2.423076923076923,1,72.43780000000001,1.0,True,True
IND362265AAA,IND362720AAA,Veraval_DC (Gujarat),Kodinar_NCplxDPP_D (Gujarat),2.4222222222222225,16,47.8387,1.0,False,True
IND400072AAB,IND400701AAB,Mumbai Hub (Maharashtra),Mumbai_Pawane_L (Maharashtra),2.421052631578948,3,22.2049,1.0,True,True
IND834002AAB,IND826004AAA,Ranchi_Hub (Jharkhand),Dhanbad_Kalynpur_I (Jharkhand),2.4206349206349205,21,168.6713,1.0,False,True
IND781001AAA,IND781018AAB,Guwahati_UzanBazr_DC (Assam),Guwahati_Hub (Assam),2.4204204204204203,10,28.35435,0.8,False,True
IND415605AAA,IND415709AAA,Chiplun_LxmiNiws_D (Maharashtra),Khed_Mahad_D (Maharashtra),2.42,16,33.86665000000001,1.0,False,True
IND515004AAA,IND515411AAA,Anantapur_KamaStrt_I (Andhra Pradesh),Tadipatri_CBRoad_D (Andhra Pradesh),2.419642857142857,2,57.568,1.0,True,True
IND68004AAA,IND678683AAA,Thrissur_Poothole_D (Kerala),Vadakkencherry_Robinson_D (Kerala),2.419590643274854,14,32.89785,1.0,False,True
IND500050AAA,IND501359AAE,Patancheru_Ameenpur_I (Telangana),Hyderabad_Shamshbd_H (Telangana),2.419354838709677,21,36.0739,1.0,False,True
IND282001AAF,IND283122AAB,Agra_Central_D_3 (Uttar Pradesh),Kirauli_AchneraRD_D (Uttar Pradesh),2.418615984405458,18,23.7597,1.0,False,True
IND741123AAB,IND741126AAB,Chapra_NagarDPP_D (West Bengal),Nakashipara_MaxDPP_D (West Bengal),2.4157196969696972,18,43.6723,1.0,False,True
IND521105AAA,IND521333AAA,HanumanJNC_VijywdRD_D (Andhra Pradesh),Kaikaluru_Atapaka_D (Andhra Pradesh),2.41540404040404,4,43.65745,1.0,True,True
IND261001AAA,IND262701AAA,Sitapur_Chowk_D (Uttar Pradesh),Lakhimpur_Maheva_D (Uttar Pradesh),2.4141843971631207,20,50.95265,1.0,False,True
IND302014AAA,IND332404AAA,Jaipur_Hub (Rajasthan),Reengus_Shop2DPP_D (Rajasthan),2.413793103448276,1,81.1182,1.0,True,True
IND462022AAA,IND462011AAA,Bhopal_Trnsport_H (Madhya Pradesh),Bhopal MP Nagar (Madhya Pradesh),2.412587412587413,28,12.66095,1.0,False,True
IND826004AAA,IND828111AAA,Dhanbad_Kalynpur_I (Jharkhand),Dhanbad_Jharia_DC (Jharkhand),2.409090909090909,2,12.9474,1.0,True,True
IND263401AAA,IND244713AAA,Kashipur_BajprDPP_D (Uttarakhand),Kashipur_Vaishali_D (Uttarakhand),2.409090909090909,1,24.3682,1.0,True,True
IND583231AAA,IND583201AAA,Koppal_Banikatt_D (Karnataka),Hospet (Karnataka),2.409090909090909,15,30.2552,1.0,False,True
IND794101AAA,IND781018AAB,Tura_Sracmplx_D (Meghalaya),Guwahati_Hub (Assam),2.408805031446541,9,207.3622,1.0,False,True
IND802158AAB,IND821115AAB,Jagdishpur_Wardno13_D (Bihar),Sasaram_Central_I_2 (Bihar),2.408450704225352,11,86.5783,1.0,False,True
IND572201AAB,IND577101AAA,Tiptur_YTRd_D (Karnataka),Chikmagalur_DC (Karnataka),2.4025974025974026,1,92.4324,1.0,True,True
IND712310AAE,IND711303AAA,Kolkata_North_I_4 (West Bengal),Bagnan_Harop_D (West Bengal),2.402439024390244,18,54.09055,1.0,False,True
IND331507AAA,IND302014AAA,Sujangarh_JngidDPP_D (Rajasthan),Jaipur_Hub (Rajasthan),2.4011976047904198,3,215.9508,1.0,True,True
IND486886AAA,IND486889AAA,Singrauli_Waidhan_D (Madhya Pradesh),Singrauli_Ward8DPP_D (Madhya Pradesh),2.4,7,24.7239,1.0,False,True
IND232104AAB,IND221010AAB,Chandauli_ShubsNGR_D (Uttar Pradesh),Varanasi_MahmurGj_IP (Uttar Pradesh),2.4,1,36.537,1.0,True,True
IND231217AAA,IND231225AAB,Renukoot_Govind_D (Uttar Pradesh),Anpara_Parasi_D (Uttar Pradesh),2.4,7,36.3769,1.0,False,True
IND814112AAA,IND814133AAB,Deoghar_Barmasia_D (Jharkhand),Godda_Central_D_2 (Jharkhand),2.4,7,78.8509,1.0,False,True
IND788026AAC,IND781018AAB,Silchar_Sirikona_H (Assam),Guwahati_Hub (Assam),2.3980801253795674,18,337.37215000000003,1.0,False,True
IND414302AAB,IND411033AAA,Parner_Hindcwk_D (Maharashtra),Pune_Tathawde_H (Maharashtra),2.3962994836488813,2,106.7019,1.0,True,True
IND784001AAA,IND791111AAC,Tezpur_Mhbhirab_D (Assam),Itanagar_WageDPP_D (Arunachal Pradesh),2.394957983193277,3,167.8739,1.0,True,True
IND585401AAA,IND502286AAB,Bidar (Karnataka),Narayankhed_Datatrya_D (Telangana),2.3922291548496877,22,40.773849999999996,1.0,False,True
IND854105AAB,IND851204AAA,Katihar_Central_D_2 (Bihar),Khagaria_GodamDPP_D (Bihar),2.3917693169092944,4,135.0675,1.0,True,True
IND834002AAB,IND829122AAA,Ranchi_Hub (Jharkhand),Ramgarh_HotelPrk_D (Jharkhand),2.390625,14,43.87755,1.0,False,True
IND152116AAA,IND152026AAA,Abohar_DC (Punjab),Muktsar_DPC (Punjab),2.3902439024390243,1,58.2905,1.0,True,True
IND333028AAA,IND333504AAA,Sultana_Central_DPP_1 (Rajasthan),Khetri_NagarDPP_D (Rajasthan),2.388888888888889,1,37.0051,1.0,True,True
IND342902AAA,IND302014AAA,Gotan_DKLogDPP_D (Rajasthan),Jaipur_Hub (Rajasthan),2.3870967741935485,5,244.4337,1.0,False,True
IND466116AAA,IND462022AAA,Ashta_ShantiNg_D (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),2.3857142857142857,13,103.4224,1.0,False,True
IND121004AAA,IND121004AAB,Faridabad_Blbgarh_DC (Haryana),FBD_Balabhgarh_DPC (Haryana),2.3833333333333333,10,17.5154,1.0,False,True
IND312605AAB,IND313001AAB,Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),2.3823529411764706,7,173.2019,1.0,False,True
IND262001AAA,IND262122AAB,Pilibhit_ViksClny_D (Uttar Pradesh),Puranpur_MdothdRD_D (Uttar Pradesh),2.382056451612903,6,42.7471,1.0,False,True
IND574216AAA,IND575004AAB,Dhrmsthala_Beltngdi_D (Karnataka),Mangalore_Kuntikna_H (Karnataka),2.381572617946346,5,62.029825,1.0,False,True
IND421302AAG,IND444005AAB,Bhiwandi_Mankoli_HB (Maharashtra),Akola_Gaurkshn_I (Maharashtra),2.381195024605727,20,549.995,1.0,False,True
IND276140AAA,IND276129AAA,Jiyanpur_Central_DPP_1 (Uttar Pradesh),Chiraiyakot_KamalDPP_D (Uttar Pradesh),2.3783783783783785,1,40.740300000000005,1.0,True,True
IND248197AAA,IND248122AAB,Dehradun_Selakui_D (Uttarakhand),Mussoorie_BrlwgDPP_D (Uttarakhand),2.377068557919622,16,42.378750000000004,1.0,False,True
IND400612AAA,IND421302AAR,Mumbai_Mumbra_DC (Maharashtra),Mumbai_East_I_21 (Maharashtra),2.375,10,14.38555,1.0,False,True
IND852201AAA,IND852131AAA,Saharsa_Gangjala_D (Bihar),Supaul_SadrHsptl_D (Bihar),2.375,1,34.7827,1.0,True,True
IND686507AAA,IND686513AAA,Parakkdavu_KeRoad_D (Kerala),Mundakayam_Central_D_1 (Kerala),2.375,15,13.0191,1.0,False,True
IND444005AAB,IND443301AAA,Akola_Gaurkshn_I (Maharashtra),Mehkar_SagarDPP_D (Maharashtra),2.375,5,110.207,1.0,False,True
IND756032AAA,IND712311AAA,Jaleswar_NaturDPP_D (Orissa),Kolkata_Dankuni_HB (West Bengal),2.375,9,189.0949,1.0,False,True
IND533201AAA,IND533242AAA,Amalapuram_Vijdurg_D (Andhra Pradesh),Razole_Shanthi_D (Andhra Pradesh),2.373809523809524,2,21.0756,1.0,True,True
IND173025AAA,IND160002AAC,PaontSahib_Gurudwar_D (Himachal Pradesh),Chandigarh_Mehmdpur_H (Punjab),2.3737373737373737,11,106.4389,1.0,False,True
IND244901AAB,IND243002AAA,Rampur_RoshnBgh_I (Uttar Pradesh),Bareilly (Uttar Pradesh),2.3729468599033816,16,60.259299999999996,1.0,False,True
IND341510AAB,IND305001AAC,Merta_Central_DPP_1 (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),2.3727272727272726,14,73.67715,1.0,False,True
IND210431AAA,IND209304AAA,Rath_Mughlpra_D (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),2.369369369369369,5,125.92,1.0,False,True
IND411014AAA,IND411033AAA,PNQ Vadgaon Sheri DPC (Maharashtra),Pune_Tathawde_H (Maharashtra),2.3666666666666667,15,31.003,1.0,False,True
IND271201AAA,IND271210AAA,Balrampur_PBRDDPP_D (Uttar Pradesh),Tulsipur_Central_DPP_1 (Uttar Pradesh),2.3666666666666663,6,29.749250000000004,1.0,False,True
IND380054AAA,IND382430AAB,AMD_Memnagar (Gujarat),Ahmedabad_East_H_1 (Gujarat),2.3639705882352944,24,20.25185,1.0,False,True
IND712103AAA,IND712124AAA,Hoogly_Bandel_D (West Bengal),Hooghly_DC (West Bengal),2.363636363636364,1,11.4154,1.0,True,True
IND462011AAA,IND462022AAA,Bhopal MP Nagar (Madhya Pradesh),Bhopal_Trnsport_H (Madhya Pradesh),2.363636363636364,11,12.6942,1.0,False,True
IND421302AAR,IND400612AAA,Mumbai_East_I_21 (Maharashtra),Mumbai_Mumbra_DC (Maharashtra),2.363636363636364,14,14.2547,1.0,False,True
IND410206AAA,IND000000AFT,Jasai_JNPT_D (Maharashtra),Mumbai_Sanpada_I (Maharashtra),2.363636363636364,13,18.9412,1.0,False,True
IND600056AAB,IND631501AAA,MAA_Poonamallee_HB (Tamil Nadu),Kanchipuram_DC (Tamil Nadu),2.363636363636364,9,44.463,1.0,False,True
IND600016AAA,IND600119AAA,Airport (Tamil Nadu),Chennai_Sholinganallur_Dc (Tamil Nadu),2.3636363636363633,8,18.85755,1.0,False,True
IND531036AAA,IND530012AAA,Chodavaram_BaljiDPP_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),2.360597439544808,4,40.00965,1.0,True,True
IND144001AAB,IND000000ACA,Jalandhar_DPC (Punjab),Ludhiana_MilrGanj_HB (Punjab),2.358490566037736,23,75.6466,1.0,False,True
IND577002AAA,IND581115AAC,Davangere_Central_I_1 (Karnataka),Ranebennur_SriRmNGR_D (Karnataka),2.357142857142857,19,37.7518,1.0,False,True
IND68004AAA,IND683511AAA,Thrissur_Poothole_D (Kerala),Aluva_Peedika_H (Kerala),2.3564814814814814,10,55.4136,1.0,False,True
IND603301AAA,IND600044AAD,Malemruvathur_Achipkam_D (Tamil Nadu),Chennai_Chrompet_DPC (Tamil Nadu),2.3561705989110706,14,74.9248,1.0,False,True
IND577201AAA,IND577432AAA,Shimoga_DC (Karnataka),Thirthahalli_NadthiCx_D (Karnataka),2.355555555555556,1,62.0251,1.0,True,True
IND000000AFG,IND673632AAA,Tirur_PmthuKlm_D (Kerala),Kozhikode_Central_H_4 (Kerala),2.3541666666666665,3,42.6643,1.0,True,True
IND600056AAB,IND600116AAB,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Porur_DPC (Tamil Nadu),2.353021978021978,22,31.08465,1.0,False,True
IND600008AAC,IND600056AAB,Chennai_Egmore_DPC (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu),2.3513513513513518,15,44.1983,1.0,False,True
IND841424AAA,IND841226AAB,Chhapra_Prbhunth_D (Bihar),Siwan_HnmntNgr_D (Bihar),2.3488372093023258,3,62.9374,1.0,True,True
IND562132AAA,IND560066AAB,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Whitefld_L (Karnataka),2.3488372093023253,2,39.636849999999995,1.0,True,True
IND573134AAB,IND573201AAB,Sakleshpur_RgvdrDPP_D (Karnataka),Hassan_Pandrnga_I (Karnataka),2.3479960899315735,14,43.64245,1.0,False,True
IND322241AAA,IND322201AAA,Karauli_HnsChowk_D (Rajasthan),Gangapur_Ward6DPP_D (Rajasthan),2.347826086956522,15,32.3053,1.0,False,True
IND712311AAA,IND834002AAB,Kolkata_Dankuni_HB (West Bengal),Ranchi_Hub (Jharkhand),2.347670250896057,13,393.7804,1.0,False,True
IND518501AAA,IND518124AAA,Nandyal_SrnvsNgr_D (Andhra Pradesh),Bngnpalle_Enkndla_D (Andhra Pradesh),2.3448275862068964,15,37.8146,1.0,False,True
IND575004AAB,IND574117AAA,Mangalore_Kuntikna_H (Karnataka),Uchila_Busstand_D (Karnataka),2.3448275862068964,5,33.8991,1.0,False,True
IND611001AAA,IND610001AAA,Nagapttinm_Sttyapar_D (Tamil Nadu),Thiruvarur_Bypasrd_D (Tamil Nadu),2.34375,10,23.65435,1.0,False,True
IND342902A1B,IND302014AAA,,Jaipur_Hub (Rajasthan),2.342391304347826,9,243.8358,1.0,False,True
IND396191AAC,IND395023AAA,Vapi_IndEstat_I (Gujarat),Surat_HUB (Gujarat),2.3421052631578947,1,104.9843,1.0,True,True
IND305404AAA,IND305001AAC,Kekri_LxmntDPP_D (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan),2.340909090909091,1,97.3513,1.0,True,True
IND721306AAA,IND721507AAA,Kharagpur_DC (West Bengal),Jhargram_UBamdDPP_D (West Bengal),2.3404255319148937,13,50.4425,1.0,False,True
IND273014AAB,IND209304AAA,Gorakhpur_Matriprm_IP (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),2.339100346020761,3,391.5147,1.0,True,True
IND834002AAB,IND832109AAB,Ranchi_Hub (Jharkhand),Jamshedpur_Central_I_3 (Jharkhand),2.339080459770115,14,119.87020000000001,1.0,False,True
IND784176AAA,IND781018AAB,Bishwanath_ChrliDPP_D (Assam),Guwahati_Hub (Assam),2.337814610190301,4,236.67995,1.0,True,True
IND212601AAA,IND210001AAA,Fatehpur_Kotwali_D (Uttar Pradesh),Banda_GayatriN_D (Uttar Pradesh),2.335668103448276,16,84.96755,1.0,False,True
IND421302AAG,IND834002AAB,Bhiwandi_Mankoli_HB (Maharashtra),Ranchi_Hub (Jharkhand),2.333494293239684,4,1589.8352499999999,1.0,True,True
IND581320AAA,IND575004AAB,Bhatkal_KmkshBul_D (Karnataka),Mangalore_Kuntikna_H (Karnataka),2.333333333333333,1,137.9959,1.0,True,True
IND752050AAA,IND752056AAA,Khurdha_JatniDPP_D (Orissa),Khurdha_MdhsnDPP_D (Orissa),2.333333333333333,1,9.6907,1.0,True,True
IND382430AAB,IND380015AAB,Ahmedabad_East_H_1 (Gujarat),AMD_Satellite (Gujarat),2.333333333333333,35,15.379,1.0,False,True
IND412105AAC,IND411017AAA,Pune_North_D_3 (Maharashtra),PNQ Rahatani DPC (Maharashtra),2.333333333333333,33,18.0027,1.0,False,True
IND245101AAA,IND245304AAA,Hapur_Swargash_D (Uttar Pradesh),Pilkhuwa_HapurRD_D (Uttar Pradesh),2.333333333333333,15,14.9945,1.0,False,True
IND583201AAA,IND583119AAA,Hospet (Karnataka),Sandur_WrdN1DPP_D (Karnataka),2.333333333333333,9,29.0712,1.0,False,True
IND805110AAD,IND803116AAA,Nawada_Central_DPP_2 (Bihar),Rajgir_PnditNGR_D (Bihar),2.333333333333333,9,24.829,1.0,False,True
IND573116AAA,IND573142AAA,Channaraya_patna_D (Karnataka),Ramanathapura_Central_D_2 (Karnataka),2.333333333333333,1,53.4551,1.0,True,True
IND302014AAB,IND302006AAC,Jaipur_Central_I_7 (Rajasthan),Jaipur_Central_D_10 (Rajasthan),2.333333333333333,22,19.79025,1.0,False,True
