source_center,destination_center,route_type,tod_bucket,median_factor,trip_count,median_osrm_dist,median_osrm_time,pct_delayed
IND395023AAD,IND395001AAA,Carting,night,3.9285714285714284,2,14.866700000000002,13.5,1.0
IND395023AAD,IND395001AAA,Carting,morning,2.5384615384615383,5,13.5643,12.0,1.0
IND395023AAD,IND395004AAB,Carting,night,2.3529411764705883,10,16.284950000000002,15.0,1.0
IND395023AAD,IND395006AAA,Carting,night,1.7512820512820513,10,15.37185,14.0,1.0
IND395023AAD,IND395006AAA,Carting,morning,1.9615384615384617,4,15.279499999999999,13.5,1.0
IND395023AAD,IND395009AAA,Carting,night,2.3666666666666667,2,15.3666,15.0,1.0
IND395023AAD,IND395009AAA,Carting,morning,2.9375,2,16.60685,16.0,1.0
IND395023AAD,IND396445AAA,Carting,evening,1.8198529411764706,6,22.5622,17.0,1.0
IND396001AAA,IND395023AAD,Carting,night,2.379781420765027,4,78.97635000000001,60.0,1.0
IND396105AAA,IND396191AAC,Carting,night,1.4285714285714286,1,16.0104,14.0,1.0
IND396191AAB,IND421302AAG,FTL,night,2.384,1,162.90679999999998,125.0,1.0
IND396191AAB,IND421302AAG,FTL,morning,1.9047619047619049,1,163.7404,126.0,1.0
IND396191AAC,IND395023AAA,FTL,morning,2.3421052631578947,1,104.9843,76.0,1.0
IND396191AAC,IND396105AAA,Carting,night,0.9565217391304348,1,20.7979,23.0,0.0
IND396191AAC,IND396232AAA,Carting,night,2.5,11,16.1013,14.0,1.0
IND396191AAC,IND421302AAG,FTL,night,2.704,5,162.75529999999998,125.0,1.0
IND396191AAC,IND421302AAG,FTL,morning,2.3253968253968256,3,164.1773,127.0,1.0
IND396232AAA,IND396191AAC,Carting,morning,4.071428571428571,2,16.364449999999998,14.0,1.0
IND396232AAA,IND396191AAC,Carting,afternoon,3.7115384615384617,8,15.598,13.5,1.0
IND396321AAA,IND396001AAA,Carting,night,1.521978021978022,6,25.6663,26.5,1.0
IND396321AAA,IND396580AAB,Carting,night,1.8125,11,42.1252,32.0,1.0
IND396445AAA,IND396321AAA,Carting,night,2.1208333333333336,6,27.262050000000002,25.0,1.0
IND396580AAB,IND396321AAA,Carting,night,1.909090909090909,4,41.3523,31.0,1.0
IND400011AAA,IND400072AAB,Carting,afternoon,2.6830357142857144,4,16.2423,14.5,1.0
IND400011AAA,IND400072AAB,Carting,evening,2.2666666666666666,7,16.6658,15.0,1.0
IND400011AAA,IND400072AAD,Carting,afternoon,3.333333333333333,23,19.4047,17.0,1.0
IND400011AAA,IND400072AAD,Carting,evening,2.3157894736842106,11,20.7832,19.0,1.0
IND400015AAA,IND400072AAB,Carting,night,6.264705882352941,6,17.90795,17.0,1.0
IND400015AAA,IND400072AAB,Carting,morning,3.882352941176471,5,17.3667,17.0,1.0
IND400015AAA,IND400072AAB,Carting,evening,2.388888888888889,13,18.1757,17.0,1.0
IND400015AAA,IND421302AAG,Carting,morning,3.7586206896551726,1,40.5514,29.0,1.0
IND400015AAB,IND400072AAB,Carting,night,4.411764705882353,3,19.3225,17.0,1.0
IND400015AAB,IND400072AAB,Carting,morning,5.411764705882353,2,18.265900000000002,17.0,1.0
IND400015AAB,IND421302AAG,Carting,night,2.466666666666667,3,42.509,31.0,1.0
IND400015AAB,IND421302AAG,Carting,morning,3.1724137931034484,5,42.5147,32.0,1.0
IND400015AAB,IND421302AAG,Carting,afternoon,3.5,1,42.62,32.0,1.0
IND400015AAB,IND421302AAG,Carting,evening,4.5588235294117645,5,42.6888,32.0,1.0
IND400016AAA,IND400015AAA,Carting,night,1.8,1,12.2279,10.0,1.0
IND400016AAB,IND400072AAB,Carting,afternoon,5.0,1,11.184,12.0,1.0
IND400016AAB,IND400072AAD,Carting,afternoon,3.145604395604396,10,14.88645,13.0,1.0
IND400037AAA,IND400072AAJ,Carting,night,3.0144927536231885,6,14.645150000000001,12.5,1.0
IND400037AAA,IND400072AAJ,Carting,morning,4.857142857142857,1,13.133299999999998,14.0,1.0
IND400064AAB,IND400072AAB,Carting,afternoon,3.076923076923077,3,12.8154,13.0,1.0
IND400064AAB,IND400072AAD,Carting,afternoon,3.280952380952381,12,13.4489,14.0,1.0
IND400072AAA,IND421302AAG,Carting,night,4.0,1,26.4331,21.0,1.0
IND400072AAB,IND000000AFT,Carting,night,2.7333333333333334,18,22.344749999999998,20.0,1.0
IND400072AAB,IND000000AFT,Carting,morning,3.263157894736842,1,21.9204,19.0,1.0
IND400072AAB,IND000000AFT,Carting,afternoon,2.6055555555555556,12,22.582549999999998,20.0,1.0
IND400072AAB,IND000000AFT,Carting,evening,2.180263157894737,12,22.5368,20.0,1.0
IND400072AAB,IND400011AAA,Carting,night,2.7058823529411766,1,19.0458,17.0,1.0
IND400072AAB,IND400015AAA,Carting,night,4.625,9,18.8123,17.0,1.0
IND400072AAB,IND400015AAA,Carting,afternoon,3.3235294117647056,12,18.6768,17.0,1.0
IND400072AAB,IND400015AAA,Carting,evening,2.7857142857142856,17,18.5617,17.0,1.0
IND400072AAB,IND400701AAB,Carting,night,2.421052631578948,3,22.2049,19.0,1.0
IND400072AAB,IND401104AAA,Carting,night,3.0,21,19.6432,15.0,1.0
IND400072AAB,IND401104AAA,Carting,afternoon,3.125,10,21.5248,17.0,1.0
IND400072AAB,IND401104AAA,Carting,evening,2.334558823529412,14,20.1009,15.0,1.0
IND400072AAB,IND411033AAA,FTL,evening,1.98,8,132.78965,100.0,1.0
IND400072AAB,IND421302AAG,Carting,night,4.08,5,27.4739,23.0,1.0
IND400072AAB,IND421302AAG,Carting,morning,3.2172619047619047,12,27.42325,23.0,1.0
IND400072AAB,IND421302AAG,Carting,afternoon,6.6,11,27.3491,23.0,1.0
IND400072AAB,IND421302AAG,Carting,evening,2.2,11,27.595,23.0,1.0
IND400072AAB,IND421302AAR,Carting,night,3.9015151515151514,2,27.872799999999998,23.0,1.0
IND400072AAB,IND421302AAR,Carting,evening,2.1923076923076925,9,28.9907,25.0,1.0
IND400072AAB,IND421302AAS,Carting,evening,1.4583333333333333,1,28.4958,24.0,1.0
IND400072AAC,IND400011AAA,Carting,night,3.2132352941176467,12,18.8958,17.0,1.0
IND400072AAD,IND421302AAG,Carting,night,2.666666666666667,8,25.6986,21.0,1.0
IND400072AAD,IND421302AAG,Carting,morning,2.7969924812030076,14,25.8638,21.0,1.0
IND400072AAD,IND421302AAG,Carting,afternoon,2.631578947368421,13,25.2833,20.0,1.0
IND400072AAD,IND421302AAG,Carting,evening,2.6225296442687744,28,25.6278,21.0,1.0
IND400072AAJ,IND400037AAA,Carting,night,8.166666666666666,1,13.9093,12.0,1.0
IND400072AAJ,IND400037AAA,Carting,morning,9.833333333333334,1,14.0146,12.0,1.0
IND400102AAB,IND421302AAG,Carting,morning,2.9642857142857144,6,32.799949999999995,29.5,1.0
IND400102AAB,IND421302AAG,Carting,evening,1.9666666666666663,5,33.7957,31.0,1.0
IND400102AAC,IND400052AAA,Carting,night,3.4285714285714284,1,11.2095,14.0,1.0
IND400102AAC,IND400052AAA,Carting,evening,5.684065934065934,2,11.075849999999999,13.5,1.0
IND400102AAC,IND421302AAG,Carting,night,4.90625,3,33.4763,32.0,1.0
IND400102AAC,IND421302AAG,Carting,morning,3.6666666666666665,9,31.2988,27.0,1.0
IND400102AAC,IND421302AAG,Carting,evening,2.7419354838709675,7,33.0664,30.0,1.0
IND400612AAA,IND421302AAR,Carting,night,2.0416666666666665,6,14.367149999999999,12.0,1.0
IND400701AAA,IND410206AAA,Carting,night,2.1,7,23.6882,20.0,1.0
IND400701AAA,IND410206AAA,Carting,morning,2.825,2,23.85105,20.0,1.0
IND400701AAB,IND421302AAG,Carting,night,2.75,1,22.91,20.0,1.0
IND400701AAB,IND421302AAG,Carting,morning,2.45,7,22.3791,20.0,1.0
IND400701AAB,IND421302AAG,Carting,afternoon,5.85,1,23.1994,20.0,1.0
IND400701AAB,IND421302AAG,Carting,evening,2.1886363636363635,4,22.01215,19.0,1.0
IND400705AAA,IND421302AAH,Carting,afternoon,3.515086206896552,10,27.251800000000003,26.0,1.0
IND400706AAA,IND000000AFT,Carting,morning,5.090909090909091,1,10.7606,11.0,1.0
IND401104AAA,IND400072AAB,Carting,night,6.0625,11,20.2726,16.0,1.0
IND401104AAA,IND400072AAB,Carting,morning,5.84375,2,19.9088,16.0,1.0
IND401104AAA,IND400072AAB,Carting,evening,2.375,11,20.0862,15.0,1.0
IND401104AAA,IND401208AAA,Carting,night,3.611111111111111,1,24.6721,18.0,1.0
IND401104AAA,IND401208AAA,Carting,morning,2.2777777777777777,12,23.4946,18.0,1.0
IND401104AAA,IND401208AAA,Carting,evening,2.8596491228070176,10,23.6978,18.0,1.0
IND401104AAA,IND401209AAA,Carting,night,2.761904761904762,1,25.3485,21.0,1.0
IND401104AAA,IND421302AAG,Carting,night,6.090909090909091,3,27.0255,22.0,1.0
IND401104AAA,IND421302AAG,Carting,morning,3.096153846153846,2,29.24315,26.0,1.0
IND401104AAA,IND421302AAG,Carting,afternoon,1.9523809523809523,1,25.806,21.0,1.0
IND401104AAA,IND421302AAG,Carting,evening,1.9166666666666667,5,28.538400000000003,25.0,1.0
IND401104AAB,IND400072AAB,Carting,evening,2.2333333333333334,4,20.06155,15.0,1.0
IND401104AAB,IND421302AAG,Carting,morning,2.0416666666666665,1,27.7434,24.0,1.0
IND401104AAB,IND421302AAG,Carting,afternoon,4.181818181818182,9,28.2756,25.0,1.0
IND401104AAB,IND421302AAG,Carting,evening,2.1752380952380954,6,27.961199999999998,23.5,1.0
IND401209AAA,IND401104AAA,Carting,night,6.761904761904762,11,25.98,21.0,1.0
IND401209AAA,IND401104AAA,Carting,morning,2.7679425837320575,4,26.5216,21.0,1.0
IND401209AAB,IND401104AAA,Carting,morning,8.142857142857142,8,25.748649999999998,19.5,1.0
IND401209AAB,IND421302AAG,Carting,afternoon,2.4571428571428573,1,36.4639,35.0,1.0
IND401209AAB,IND421302AAH,Carting,afternoon,2.7058823529411766,11,35.772400000000005,34.0,1.0
IND401209AAB,IND421302AAH,Carting,evening,3.4857142857142858,3,35.8384,34.0,1.0
IND401501AAA,IND401602AAA,Carting,night,2.12,10,27.90195,25.0,1.0
IND401602AAA,IND401501AAA,Carting,night,7.653846153846153,4,29.558300000000003,27.5,1.0
IND401602AAA,IND401501AAA,Carting,morning,6.9900284900284895,6,27.98525,26.0,1.0
IND402107AAA,IND402109AAA,Carting,night,2.279569892473118,10,40.69935,30.0,1.0
IND402107AAA,IND402109AAA,Carting,morning,2.4375,1,42.2295,32.0,1.0
IND402109AAA,IND402301AAA,Carting,night,2.520833333333333,5,64.3216,48.0,1.0
IND402109AAA,IND402301AAA,Carting,morning,1.8297872340425532,8,61.977549999999994,47.0,1.0
IND402301AAA,IND402107AAA,Carting,morning,2.273046532045654,8,94.64105,67.5,1.0
IND403401AAA,IND403726AAB,Carting,night,10.616219667943806,2,24.8093,28.0,1.0
IND403507AAA,IND403726AAB,Carting,night,1.6129032258064515,3,26.0509,30.0,1.0
IND403507AAB,IND403726AAB,Carting,morning,4.613636363636363,1,36.4867,44.0,1.0
IND403601AAA,IND403726AAB,Carting,night,1.9,3,15.2687,14.0,1.0
IND403702AAA,IND575004AAB,FTL,night,2.11787072243346,6,301.36225,264.0,1.0
IND403702AAA,IND575004AAB,FTL,morning,1.8089622641509435,2,302.53655,264.5,1.0
IND403726AAA,IND403702AAA,FTL,night,1.772340425531915,8,50.80825,48.0,1.0
IND403726AAA,IND411033AAA,FTL,night,2.2798982188295165,1,512.1197,393.0,1.0
IND403726AAA,IND411033AAA,FTL,afternoon,3.031007751937985,1,508.3997,387.0,1.0
IND403726AAA,IND411033AAA,FTL,evening,1.9385467899534397,12,510.20285,390.0,1.0
IND403726AAA,IND416510AAA,FTL,night,2.8947368421052637,3,76.5168,76.0,1.0
IND403726AAA,IND416510AAA,FTL,evening,2.210526315789474,1,77.13539999999999,76.0,1.0
IND403726AAA,IND575004AAB,FTL,night,1.9553017311775274,2,353.0259,313.0,1.0
IND403726AAA,IND581303AAA,FTL,night,1.7560975609756098,1,86.25760000000001,82.0,1.0
IND403726AAA,IND581303AAA,FTL,evening,1.6440831074977416,12,85.8172,81.5,1.0
IND403726AAA,IND581400AAB,FTL,evening,1.908256880733945,1,115.8,109.0,1.0
IND403726AAB,IND403002AAA,Carting,night,1.2916666666666667,1,19.1746,24.0,1.0
IND403726AAB,IND403002AAA,Carting,evening,1.6893115942028984,2,15.651599999999998,23.5,1.0
IND403726AAB,IND403401AAA,Carting,night,1.962962962962963,1,24.4879,27.0,1.0
IND403726AAB,IND403401AAA,Carting,evening,2.128623188405797,4,22.47655,24.0,1.0
IND403726AAB,IND403507AAA,Carting,night,1.2758620689655171,1,25.0992,29.0,1.0
IND403726AAB,IND403507AAA,Carting,evening,1.3763440860215055,4,25.133850000000002,29.5,0.75
IND403726AAB,IND403507AAB,Carting,evening,0.9302325581395348,1,35.105599999999995,43.0,0.0
IND403726AAB,IND403601AAA,Carting,evening,1.4285714285714286,5,16.1117,15.0,1.0
IND410206AAA,IND000000AFT,Carting,night,2.4452380952380954,6,18.92605,15.0,1.0
IND410206AAB,IND000000AFT,Carting,night,2.2565789473684212,14,20.492150000000002,17.0,1.0
IND410206AAB,IND000000AFT,Carting,morning,4.0735294117647065,6,20.349,16.5,1.0
IND410401AAA,IND421302AAG,FTL,night,2.4776119402985075,9,84.9857,67.0,1.0
IND410501AAF,IND411033AAA,Carting,morning,5.2,2,17.34915,15.0,1.0
IND410505AAB,IND410501AAF,Carting,morning,4.454545454545454,3,15.5234,10.0,1.0
IND411014AAA,IND411033AAA,Carting,night,34.41935483870968,1,31.3344,31.0,1.0
IND411014AAA,IND411033AAA,Carting,morning,2.150992685475444,8,29.6039,29.5,1.0
IND411014AAA,IND411033AAA,Carting,evening,2.5806451612903225,1,31.8423,31.0,1.0
IND411014AAA,IND411043AAA,Carting,night,10.583333333333332,2,16.42195,16.5,1.0
IND411014AAA,IND411043AAA,Carting,morning,2.6,1,15.1605,15.0,1.0
IND411014AAA,IND411048AAA,Carting,night,3.571428571428572,1,14.2955,14.0,1.0
IND411014AAA,IND411048AAA,Carting,morning,3.357142857142857,1,14.9587,14.0,1.0
IND411017AAA,IND412105AAC,Carting,morning,2.588235294117647,1,18.4886,17.0,1.0
IND411021AAA,IND411033AAA,Carting,night,3.5666666666666664,4,13.329899999999999,15.0,1.0
IND411021AAA,IND411033AAA,Carting,morning,1.3333333333333333,9,10.9601,12.0,0.7777777777777778
IND411021AAA,IND411033AAA,Carting,evening,2.4166666666666665,5,13.3857,15.0,0.8
IND411033AAA,IND000000AAL,Carting,night,2.5092592592592595,10,24.253349999999998,25.0,1.0
IND411033AAA,IND000000AAL,Carting,afternoon,4.492142857142857,4,26.31915,28.0,1.0
IND411033AAA,IND000000ACB,FTL,night,1.7310344827586206,11,1361.2062,1014.0,1.0
IND411033AAA,IND000000ACB,FTL,morning,1.6962026298436834,2,1362.3016,1015.5,1.0
IND411033AAA,IND400072AAB,FTL,evening,1.9029126213592236,5,131.0094,103.0,1.0
IND411033AAA,IND403726AAA,FTL,night,1.9974358974358972,5,511.4808,389.0,1.0
IND411033AAA,IND403726AAA,FTL,morning,2.0488435104414484,4,511.35685,389.5,1.0
IND411033AAA,IND403726AAA,FTL,evening,2.0591259640102826,11,511.5234,389.0,1.0
IND411033AAA,IND410505AAB,Carting,morning,1.5689655172413794,4,31.5519,29.0,1.0
IND411033AAA,IND411014AAA,Carting,night,2.5764367816091953,14,26.1635,29.0,1.0
IND411033AAA,IND411014AAA,Carting,morning,3.137315270935961,6,26.0559,28.0,1.0
IND411033AAA,IND411014AAA,Carting,evening,2.6785714285714284,11,25.8807,28.0,1.0
IND411033AAA,IND411021AAA,Carting,night,2.833333333333333,9,11.2879,12.0,0.7777777777777778
IND411033AAA,IND411021AAA,Carting,morning,2.769230769230769,3,11.0092,13.0,1.0
IND411033AAA,IND411021AAA,Carting,evening,5.0,7,11.0645,13.0,0.7142857142857143
IND411033AAA,IND411036AAA,Carting,night,2.60536398467433,8,25.7207,28.5,1.0
IND411033AAA,IND411036AAA,Carting,morning,2.071428571428572,3,25.4763,28.0,1.0
IND411033AAA,IND411036AAA,Carting,evening,1.5,13,25.9334,29.0,1.0
IND411033AAA,IND413002AAA,FTL,night,1.9811320754716981,2,281.04385,212.0,1.0
IND411033AAA,IND413002AAA,FTL,afternoon,1.7872328534382544,14,281.22305,212.0,1.0
IND411033AAA,IND413002AAA,FTL,evening,1.6179245283018868,1,281.0024,212.0,1.0
IND411033AAA,IND413501AAA,FTL,afternoon,2.7452830188679247,1,276.3396,212.0,1.0
IND411033AAA,IND414001AAA,FTL,evening,1.7757009345794392,3,141.5488,107.0,1.0
IND411033AAA,IND416012AAA,FTL,night,1.6545454545454543,5,249.1285,220.0,1.0
IND411033AAA,IND416012AAA,FTL,morning,1.610006170300288,8,249.36894999999998,220.5,1.0
IND411033AAA,IND421302AAG,FTL,night,2.1789473684210527,33,129.1577,100.0,1.0
IND411033AAA,IND421302AAG,FTL,morning,2.1067961165048543,17,130.124,102.0,1.0
IND411033AAA,IND421302AAG,FTL,afternoon,2.004854368932039,28,128.6649,100.5,1.0
IND411033AAA,IND421302AAG,FTL,evening,1.8748499399759904,14,129.60225,101.5,1.0
IND411033AAA,IND431136AAC,FTL,night,2.2151162790697674,5,234.9666,171.0,1.0
IND411033AAA,IND431136AAC,FTL,morning,2.1695906432748537,7,235.7499,172.0,1.0
IND411033AAA,IND431603AAA,FTL,night,2.343653250773994,5,447.1099,321.0,1.0
IND411033AAA,IND431603AAA,FTL,morning,2.2608695652173916,10,446.76144999999997,322.0,1.0
IND411033AAA,IND501359AAE,FTL,night,1.646875,8,632.26675,480.0,1.0
IND411033AAA,IND501359AAE,FTL,evening,1.6645833333333333,3,632.6568000000001,480.0,1.0
IND411033AAA,IND521225AAB,FTL,night,1.945906432748538,9,911.9286,684.0,1.0
IND411033AAA,IND521225AAB,FTL,morning,1.9283625730994152,1,911.9385,684.0,1.0
IND411033AAA,IND562132AAA,FTL,night,2.2195121951219514,3,840.5065999999999,615.0,1.0
IND411033AAA,IND562132AAA,FTL,evening,1.7577235772357724,7,840.9802,615.0,1.0
IND411033AAA,IND580028AAA,FTL,evening,1.7175141242937852,1,487.6291,354.0,1.0
IND411036AAA,IND411033AAA,Carting,night,2.032258064516129,7,25.8746,29.0,1.0
IND411036AAA,IND411033AAA,Carting,morning,3.4285714285714284,5,30.2785,28.0,1.0
IND411036AAA,IND411033AAA,Carting,evening,1.7741935483870968,9,27.247,31.0,1.0
IND411043AAA,IND411014AAA,Carting,night,4.8,1,15.2139,15.0,1.0
IND411043AAA,IND411014AAA,Carting,morning,4.25,1,15.5423,16.0,1.0
IND411048AAA,IND411014AAA,Carting,night,5.0,1,16.3611,16.0,1.0
IND412105AAC,IND411017AAA,Carting,night,2.5,14,18.033749999999998,16.0,1.0
IND412105AAC,IND411017AAA,Carting,morning,2.1,9,17.6323,15.0,1.0
IND412210AAC,IND411033AAA,FTL,night,2.4761904761904763,2,82.65045,63.0,1.0
IND412803AAB,IND421802AAA,FTL,night,1.1150537634408602,2,23.64775,30.5,0.0
IND413002AAA,IND413304AAA,Carting,night,1.9811320754716983,4,73.1013,53.0,1.0
IND413002AAA,IND413501AAA,FTL,evening,1.5638297872340425,14,64.72665,48.0,1.0
IND413002AAA,IND421302AAG,FTL,night,2.442953020134228,9,397.4751,297.0,1.0
IND413002AAA,IND501359AAE,FTL,morning,2.007434944237918,9,352.2575,269.0,1.0
IND413002AAA,IND501359AAE,FTL,afternoon,1.6128696665372024,2,350.85105,268.5,1.0
IND413304AAA,IND413002AAA,Carting,morning,2.0754716981132075,3,74.0872,52.0,1.0
IND413304AAA,IND415301AAB,Carting,night,1.349056603773585,2,57.133700000000005,53.0,1.0
IND413307AAB,IND413304AAA,Carting,night,2.260869565217391,1,32.3055,23.0,1.0
IND413307AAC,IND413002AAA,Carting,night,2.828125,1,88.20819999999999,64.0,1.0
IND413401AAA,IND411033AAA,FTL,night,2.04,12,238.4436,175.0,1.0
IND413501AAA,IND411033AAA,FTL,night,2.2180094786729856,1,277.2859,211.0,1.0
IND413501AAA,IND413401AAA,FTL,night,1.3857142857142857,14,38.197599999999994,35.0,1.0
IND413517AAA,IND431603AAA,Carting,morning,3.1294117647058823,1,110.0454,85.0,1.0
IND413517AAA,IND431717AAA,Carting,morning,2.8998257839721253,2,59.78545,41.5,1.0
IND413531AAA,IND413517AAA,Carting,night,2.613636363636364,1,63.0983,44.0,1.0
IND413531AAA,IND413517AAA,Carting,morning,2.5434782608695654,3,65.3623,46.0,1.0
IND413709AAA,IND423109AAA,Carting,night,1.982804232804233,10,29.43975,27.0,1.0
IND413709AAA,IND423701AAB,Carting,morning,2.3931623931623935,2,41.058350000000004,37.5,1.0
IND414001AAA,IND411033AAA,FTL,night,2.480769230769231,1,140.2953,104.0,1.0
IND414001AAA,IND414203AAB,FTL,night,1.813953488372093,1,60.9673,43.0,1.0
IND414001AAA,IND414302AAB,FTL,night,1.5588235294117647,1,42.0274,34.0,1.0
IND414203AAB,IND414302AAB,FTL,night,1.7837837837837838,1,98.2615,74.0,1.0
IND414302AAB,IND411033AAA,FTL,morning,2.3962994836488813,2,106.7019,83.5,1.0
IND414302AAB,IND412210AAC,FTL,night,1.736842105263158,1,22.8751,19.0,1.0
IND414502AAA,IND431107AAB,FTL,night,1.5769230769230769,7,26.9384,25.0,1.0
IND415003AAA,IND411033AAA,FTL,night,1.3675213675213675,1,125.9738,117.0,1.0
IND415003AAA,IND411033AAA,FTL,evening,1.3305084745762712,1,126.7383,118.0,1.0
IND415003AAA,IND412803AAB,FTL,night,1.282392026578073,6,35.7283,43.0,0.8333333333333334
IND415003AAA,IND412803AAB,FTL,evening,1.119047619047619,1,35.0461,42.0,0.0
IND415124AAA,IND415605AAA,FTL,night,1.1197604790419162,8,89.0995,167.0,0.25
IND415124AAA,IND415605AAA,FTL,evening,1.0710059171597632,3,90.2316,169.0,0.0
IND415301AAB,IND413307AAB,Carting,night,1.7663003663003662,2,37.800200000000004,37.0,1.0
IND415408AAC,IND416012AAA,FTL,morning,6.0,7,54.2263,48.0,1.0
IND415409AAB,IND415124AAA,FTL,night,2.260869565217391,1,30.2576,23.0,1.0
IND415409AAB,IND415124AAA,FTL,evening,1.7028985507246377,8,30.49105,23.0,1.0
IND415605AAA,IND415709AAA,FTL,night,2.4,11,33.771300000000004,24.0,1.0
IND415612AAA,IND415408AAC,FTL,night,2.5568181818181817,5,117.0056,90.0,1.0
IND415709AAA,IND416012AAA,FTL,night,2.5365853658536586,3,197.3248,163.0,1.0
IND415709AAA,IND416012AAA,FTL,morning,2.296969696969697,1,198.6963,165.0,1.0
IND416012AAA,IND395023AAA,FTL,afternoon,1.7540650406504066,13,623.3808,492.0,1.0
IND416012AAA,IND415003AAA,FTL,afternoon,1.90625,5,121.3855,96.0,1.0
IND416012AAA,IND415003AAA,FTL,evening,1.9166666666666667,3,121.4066,96.0,1.0
IND416012AAA,IND415409AAB,FTL,evening,1.6316287878787878,2,43.8228,32.5,1.0
IND416012AAA,IND415612AAA,FTL,night,2.7032967032967035,1,127.7225,91.0,1.0
IND416012AAA,IND415612AAA,FTL,evening,2.8608247422680413,6,134.49115,97.0,1.0
IND416012AAA,IND591237AAB,FTL,afternoon,2.25,1,41.3307,32.0,1.0
IND416012AAA,IND591237AAB,FTL,evening,2.3529411764705883,7,39.9123,31.0,1.0
IND416404AAA,IND416012AAA,FTL,night,5.22,1,138.20729999999998,100.0,1.0
IND416404AAA,IND416012AAA,FTL,morning,3.6013461538461535,4,138.5599,100.5,1.0
IND416510AAA,IND416602AAC,FTL,night,2.9775641025641026,4,52.323750000000004,39.5,1.0
IND416510AAA,IND416602AAC,FTL,morning,2.5375,2,53.5843,40.0,1.0
IND416510AAA,IND416606AAA,Carting,night,2.1333333333333333,6,47.19675,45.0,1.0
IND416510AAA,IND416606AAA,Carting,morning,2.0,2,48.230900000000005,47.0,1.0
IND416602AAC,IND411033AAA,FTL,morning,2.243150684931507,7,357.5046,292.0,1.0
IND416606AAA,IND416510AAA,Carting,morning,26.880917874396133,4,46.8537,45.0,1.0
IND421301AAA,IND421302AAR,Carting,night,3.8,7,12.6019,10.0,1.0
IND421302AAG,IND000000ACB,FTL,night,1.9767561983471071,12,1322.5684999999999,968.0,1.0
IND421302AAG,IND000000ACB,FTL,morning,2.0464876033057853,11,1322.7408,968.0,1.0
IND421302AAG,IND000000AFT,Carting,night,2.5,11,22.8125,20.0,1.0
IND421302AAG,IND000000AFT,Carting,morning,2.9,2,20.986150000000002,19.0,1.0
IND421302AAG,IND000000AFT,Carting,afternoon,7.263157894736842,9,22.6488,20.0,1.0
IND421302AAG,IND000000AFT,Carting,evening,2.25,11,22.516,20.0,1.0
IND421302AAG,IND110037AAM,FTL,night,2.1051548968912357,14,1366.89985,1008.0,1.0
IND421302AAG,IND131028AAB,FTL,night,1.8979788257940329,3,1427.3548,1038.0,1.0
IND421302AAG,IND131028AAB,FTL,evening,1.9421965317919077,9,1427.1292,1038.0,1.0
IND421302AAG,IND382430AAB,FTL,morning,2.0507042253521126,3,492.7848,359.0,1.0
IND421302AAG,IND382430AAB,FTL,afternoon,2.013927576601671,3,492.2781,358.0,1.0
IND421302AAG,IND382430AAB,FTL,evening,2.081132045945354,8,492.95075,358.0,1.0
IND421302AAG,IND395023AAA,FTL,afternoon,2.255263157894737,6,253.55155000000002,189.0,1.0
IND421302AAG,IND400015AAA,Carting,night,2.693312434691745,10,42.58855,32.0,1.0
