rank,center,name,legs_out,breaches,legs_in,breaches_in,breach_rate,network_breach_share_pct,recoverable_breaches,revenue_at_risk_rs,revenue_recoverable_rs,betweenness,in_degree,out_degree,avg_incoming_delay_factor,bottleneck_score,clustering,rankable
0,IND741123AAB,Chapra_NagarDPP_D (West Bengal),18,5,18.0,3.0,0.2777777777777778,0.06473329880890731,0.0,2500.0,0.0,0.0002693528503845,2.0,1.0,2.1081730769230766,0.0005678424273732,0.6666666666666666,False
0,IND743270AAA,Helencha_ColnyDPP_D (West Bengal),5,5,6.0,2.0,1.0,0.06473329880890731,4.0,2500.0,2000.0,0.0003947161927166,1.0,1.0,1.9392091648189207,0.0007654372584184,1.0,False
0,IND756019AAA,Balasore_Ganeshwr_D (Orissa),11,5,5.0,2.0,0.45454545454545453,0.06473329880890731,2.0,2500.0,1000.0,0.0003963013983098,1.0,4.0,1.9392091648189207,0.000768511303633,0.3333333333333333,False
0,IND756032AAA,Jaleswar_NaturDPP_D (Orissa),9,5,1.0,0.0,0.5555555555555556,0.06473329880890731,3.0,2500.0,1500.0,0.0007910175910264,1.0,1.0,1.9392091648189207,0.0015339485620515,0.0,False
0,IND761200AAA,Paralakhemundi_Ward14_D (Orissa),12,5,12.0,3.0,0.4166666666666667,0.06473329880890731,2.0,2500.0,1000.0,0.0,1.0,1.0,2.129032258064516,0.0,1.0,False
0,IND781001AAA,Guwahati_UzanBazr_DC (Assam),10,5,0.0,0.0,0.5,0.06473329880890731,2.0,2500.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND784168AAB,Gohpur_Central_D_1 (Assam),8,5,3.0,1.0,0.625,0.06473329880890731,3.0,2500.0,1500.0,0.0041536349556855,3.0,2.0,1.9392091648189207,0.0080547669733777,0.3,False
0,IND786125AAA,Tinusukia_Chrwpaty_D (Assam),7,5,6.0,3.0,0.7142857142857143,0.06473329880890731,3.0,2500.0,1500.0,0.0008064733455605,2.0,1.0,2.1538461538461537,0.001737019513515,1.0,False
0,IND787057AAA,Dhemaji_WardNo3_D (Assam),10,5,8.0,7.0,0.5,0.06473329880890731,2.0,2500.0,1000.0,0.0011889041949295,1.0,1.0,2.7429787234042555,0.0032611389108578,0.0,False
0,IND798601AAA,Mokokchung_Central_D_1 (Nagaland),5,5,1.0,1.0,1.0,0.06473329880890731,4.0,2500.0,2000.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND802213AAB,Dinara_Wardno7_D (Bihar),5,5,11.0,11.0,1.0,0.06473329880890731,4.0,2500.0,2000.0,0.0007985473175943,1.0,1.0,5.077651515151516,0.0040547449971031,0.0,False
0,IND802301AAA,Arrah_Katira_D (Bihar),10,5,11.0,11.0,0.5,0.06473329880890731,2.0,2500.0,1000.0,3.963013983098538e-07,1.0,1.0,2.6666666666666665,1.0568037288262768e-06,0.0,False
0,IND805110AAD,Nawada_Central_DPP_2 (Bihar),9,5,9.0,4.0,0.5555555555555556,0.06473329880890731,3.0,2500.0,1500.0,2.377808389859123e-06,1.0,1.0,2.260869565217391,5.37591462055106e-06,0.0,False
0,IND843126AAA,Saraiya_Wardno4_D (Bihar),13,5,13.0,3.0,0.38461538461538464,0.06473329880890731,1.0,2500.0,500.0,0.0,2.0,2.0,1.6115551115551114,0.0,1.0,False
0,IND000000AAS,Bongaigaon_Chpaguri_D (Assam),9,4,8.0,7.0,0.4444444444444444,0.05178663904712584,2.0,2000.0,1000.0,0.0031926040647841,1.0,1.0,2.4646938775510203,0.007868791691918,0.0,False
0,IND121004AAA,Faridabad_Blbgarh_DC (Haryana),10,4,23.0,1.0,0.4,0.05178663904712584,1.0,2000.0,500.0,0.0,1.0,1.0,1.6923076923076923,0.0,0.0,False
0,IND121004AAC,Faridabad_MohnVRTL_D (Haryana),6,4,9.0,1.0,0.6666666666666666,0.05178663904712584,2.0,2000.0,1000.0,0.0,1.0,1.0,1.8461538461538465,0.0,0.0,False
0,IND122001AAA,GGN_DPC (Haryana),25,4,59.0,6.0,0.16,0.05178663904712584,0.0,2000.0,0.0,0.002001718362863,2.0,3.0,1.9886877828054297,0.003980792852843,0.0,False
0,IND124112AAA,Meham_GModDPP_D (Haryana),8,4,7.0,2.0,0.5,0.05178663904712584,2.0,2000.0,1000.0,0.0,1.0,2.0,2.065934065934066,0.0,1.0,False
0,IND132103AAB,Panipat_PC (Haryana),8,4,3.0,3.0,0.5,0.05178663904712584,2.0,2000.0,1000.0,0.0,1.0,1.0,1.9392091648189207,0.0,1.0,False
0,IND136027AAA,Kaithal_DC (Haryana),21,4,22.0,1.0,0.19047619047619047,0.05178663904712584,0.0,2000.0,0.0,0.0004058126318692,1.0,1.0,2.1,0.0008522065269255,0.0,False
0,IND147001AAD,Patiala_GainMrkt_L (Punjab),7,4,9.0,1.0,0.5714285714285714,0.05178663904712584,2.0,2000.0,1000.0,0.0016113614855278,2.0,3.0,1.9959203718831449,0.0032161492154329,0.1666666666666666,False
0,IND174103AAA,Baddi_ByePass_D (Himachal Pradesh),6,4,20.0,17.0,0.6666666666666666,0.05178663904712584,2.0,2000.0,1000.0,0.0005916779876766,3.0,1.0,2.2213775384507093,0.0013143401918205,0.0,False
0,IND201007AAB,Ghaziabad_MohanNgr_C (Uttar Pradesh),17,4,1.0,1.0,0.23529411764705882,0.05178663904712584,0.0,2000.0,0.0,0.0021088858095641,1.0,3.0,2.1538461538461537,0.0045422155898303,0.6666666666666666,False
0,IND201304AAA,Noida_Sec-83_DC (Uttar Pradesh),18,4,13.0,2.0,0.2222222222222222,0.05178663904712584,0.0,2000.0,0.0,0.0,2.0,1.0,1.9744925213675213,0.0,1.0,False
0,IND205135AAA,Shikohabad_Katrmira_D (Uttar Pradesh),13,4,8.0,3.0,0.3076923076923077,0.05178663904712584,0.0,2000.0,0.0,0.000404227426276,1.0,1.0,3.100609756097561,0.0012533515015937,0.0,False
0,IND207302AAA,Jalesar_ChngiDPP_D (Uttar Pradesh),6,4,6.0,0.0,0.6666666666666666,0.05178663904712584,2.0,2000.0,1000.0,0.0011865263865397,1.0,1.0,1.6667682926829268,0.001977664559516,0.0,False
0,IND232101AAB,MughalSarai_Central_D_2 (Uttar Pradesh),7,4,4.0,4.0,0.5714285714285714,0.05178663904712584,2.0,2000.0,1000.0,5.548219576337954e-06,1.0,1.0,2.1538461538461537,1.1950011395189438e-05,1.0,False
0,IND233001AAA,Ghazipur_Kaithwal_D (Uttar Pradesh),4,4,3.0,3.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,9.907534957746346e-06,1.0,2.0,1.9392091648189207,1.921278259082556e-05,0.3333333333333333,False
0,IND244713AAA,Kashipur_Vaishali_D (Uttarakhand),17,4,18.0,2.0,0.23529411764705882,0.05178663904712584,0.0,2000.0,0.0,0.0003947161927166,2.0,1.0,1.4311430439479222,0.0005648953335399,0.0,False
0,IND246424AAA,Chamoli_CGRoad_D (Uttarakhand),16,4,15.0,0.0,0.25,0.05178663904712584,0.0,2000.0,0.0,3.963013983098538e-07,1.0,1.0,1.4090909090909092,5.584246976184304e-07,1.0,False
0,IND251001AAA,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),12,4,10.0,0.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,0.0008072659483571,1.0,1.0,1.930565088080531,0.0015584794566945,0.0,False
0,IND262122AAB,Puranpur_MdothdRD_D (Uttar Pradesh),4,4,6.0,0.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND262701AAA,Lakhimpur_Maheva_D (Uttar Pradesh),20,4,20.0,13.0,0.2,0.05178663904712584,0.0,2000.0,0.0,1.5852055932394153e-06,1.0,1.0,2.4787234042553195,3.929286204518976e-06,0.0,False
0,IND275503AAA,Ghosi_Jamalpur_D (Uttar Pradesh),4,4,3.0,3.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,1.2285343347605467e-05,2.0,1.0,1.9392091648189207,2.382385041262369e-05,0.3333333333333333,False
0,IND277211AAA,Sahatwar_PnchmDPP_D (Uttar Pradesh),5,4,6.0,0.0,0.8,0.05178663904712584,3.0,2000.0,1500.0,0.0004097756458523,1.0,1.0,1.41421568627451,0.0005795111462177,0.0,False
0,IND281121AAB,Vrindavan_MathuraRD_D (Uttar Pradesh),13,4,0.0,0.0,0.3076923076923077,0.05178663904712584,0.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND301001AAB,Alwar_Central_I_1 (Rajasthan),18,4,37.0,11.0,0.2222222222222222,0.05178663904712584,0.0,2000.0,0.0,0.0031882447494027,4.0,3.0,1.8534943508331272,0.0059093936320914,0.3,False
0,IND331304AAA,Taranagar_RajRdDPP_D (Rajasthan),4,4,3.0,0.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND341503AAB,Degana_BhukrdPP_D (Rajasthan),12,4,12.0,2.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,0.0,1.0,1.0,2.007459505541347,0.0,1.0,False
0,IND342005AAD,Jodhpur_Basni_I (Rajasthan),19,4,32.0,16.0,0.21052631578947367,0.05178663904712584,0.0,2000.0,0.0,0.0051887742080709,2.0,4.0,3.6616527388703815,0.0189994892903628,0.2,False
0,IND342902AAA,Gotan_DKLogDPP_D (Rajasthan),5,4,8.0,1.0,0.8,0.05178663904712584,3.0,2000.0,1500.0,0.0013729861944444,2.0,1.0,2.0706684121966945,0.0028429991432183,0.3333333333333333,False
0,IND362265AAA,Veraval_DC (Gujarat),16,4,10.0,0.0,0.25,0.05178663904712584,0.0,2000.0,0.0,1.783356292394342e-05,2.0,1.0,1.9519230769230769,3.480974301500495e-05,0.0,False
0,IND370110AAA,Anjar_DC (Gujarat),15,4,5.0,5.0,0.26666666666666666,0.05178663904712584,0.0,2000.0,0.0,0.0,1.0,2.0,1.9392091648189207,0.0,1.0,False
0,IND388320AAA,Anand_Vaghasi_IP (Gujarat),19,4,54.0,5.0,0.21052631578947367,0.05178663904712584,0.0,2000.0,0.0,0.0032060783123267,4.0,3.0,1.673913043478261,0.0053666963054164,0.2,False
0,IND390020AAA,Vadodara (Gujarat),10,4,7.0,6.0,0.4,0.05178663904712584,1.0,2000.0,500.0,0.000404227426276,1.0,2.0,2.1538461538461537,0.0008706436873638,1.0,False
0,IND395004AAB,Surat_Central_D_3 (Gujarat),4,4,17.0,3.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0,1.0,1.0,2.3529411764705883,0.0,0.0,False
0,IND400612AAA,Mumbai_Mumbra_DC (Maharashtra),10,4,14.0,3.0,0.4,0.05178663904712584,1.0,2000.0,500.0,0.0,1.0,1.0,2.390151515151516,0.0,0.0,False
0,IND400701AAA,Mumbai_Ghansoli_DC (Maharashtra),17,4,0.0,0.0,0.23529411764705882,0.05178663904712584,0.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND410206AAA,Jasai_JNPT_D (Maharashtra),13,4,19.0,6.0,0.3076923076923077,0.05178663904712584,0.0,2000.0,0.0,0.0003951124941149,2.0,1.0,2.182186234817814,0.0008622090458621,0.0,False
0,IND410501AAF,Talegaon_Central_DPP_4 (Maharashtra),4,4,5.0,4.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0003947161927166,1.0,1.0,2.1538461538461537,0.0008501579535434,1.0,False
0,IND410505AAB,Rajgurunagar_Chakan_D (Maharashtra),7,4,9.0,3.0,0.5714285714285714,0.05178663904712584,2.0,2000.0,1000.0,0.000404227426276,1.0,1.0,2.1538461538461537,0.0008706436873638,1.0,False
0,IND423601AAA,Kopargaon_NkshtrPz_D (Maharashtra),15,4,14.0,5.0,0.26666666666666666,0.05178663904712584,0.0,2000.0,0.0,0.0009988776744399,1.0,2.0,2.513888888888889,0.0025110674871338,0.6666666666666666,False
0,IND423701AAB,Vaijiapur_YeolaRD_D (Maharashtra),18,4,16.0,4.0,0.2222222222222222,0.05178663904712584,0.0,2000.0,0.0,0.001968429045405,2.0,1.0,2.162068004459309,0.0042558774581186,0.3333333333333333,False
0,IND441614AAA,Gondia_RamNgr_D (Maharashtra),9,4,0.0,0.0,0.4444444444444444,0.05178663904712584,2.0,2000.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND444602AAA,Amravati_DC (Maharashtra),21,4,0.0,0.0,0.19047619047619047,0.05178663904712584,0.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND458990AAA,Sitamau_Central_DPP_1 (Madhya Pradesh),10,4,11.0,1.0,0.4,0.05178663904712584,1.0,2000.0,500.0,0.0003947161927166,1.0,1.0,1.4378306878306877,0.0005675350548716,1.0,False
0,IND507117AAB,Manuguru_AskNagar_D (Telangana),18,4,20.0,1.0,0.2222222222222222,0.05178663904712584,0.0,2000.0,0.0,0.0007989436189926,2.0,1.0,1.7821045824094606,0.0014238010844936,0.3333333333333333,False
0,IND509216AAC,Shadnagar_Central_D_1 (Telangana),12,4,9.0,1.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,0.0,1.0,1.0,2.1538461538461537,0.0,1.0,False
0,IND509358AAA,Kadthal_GndhiDPP_D (Telangana),17,4,17.0,2.0,0.23529411764705882,0.05178663904712584,0.0,2000.0,0.0,0.0012114933746332,1.0,2.0,1.5555555555555556,0.0018845452494294,0.3333333333333333,False
0,IND518401AAA,Nandikotkr_UmarDPP_D (Andhra Pradesh),12,4,13.0,0.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,0.0008080585511537,1.0,1.0,1.935483870967742,0.0015639842925557,0.0,False
0,IND524101AAB,Gudur_Bngisheb_D (Andhra Pradesh),16,4,14.0,0.0,0.25,0.05178663904712584,0.0,2000.0,0.0,3.566712584788684e-06,1.0,1.0,1.6571428571428577,5.910552283364107e-06,0.0,False
0,IND530026AAA,Vizag_Gajuwaka (Andhra Pradesh),4,4,0.0,0.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND532222AAA,Palasa_Central_DPP_1 (Andhra Pradesh),12,4,20.0,2.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,0.0011924709075143,1.0,2.0,1.735,0.0020689370245373,0.6666666666666666,False
0,IND533003AAA,Kakinada_DC (Andhra Pradesh),21,4,17.0,2.0,0.19047619047619047,0.05178663904712584,0.0,2000.0,0.0,0.000404227426276,2.0,2.0,1.7410912258473237,0.000703796825136,1.0,False
0,IND534260AAC,Palakollu_CroadDPP_D (Andhra Pradesh),4,4,5.0,5.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0,1.0,1.0,1.9392091648189207,0.0,0.0,False
0,IND586128AAA,Sindagi_KalyanNg_D (Karnataka),19,4,18.0,0.0,0.21052631578947367,0.05178663904712584,0.0,2000.0,0.0,0.000399075508098,2.0,2.0,2.0431392931392933,0.0008153668515245,0.0,False
0,IND600008AAA,Chennai_Egmore_C (Tamil Nadu),14,4,0.0,0.0,0.2857142857142857,0.05178663904712584,0.0,2000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND600016AAA,Airport (Tamil Nadu),8,4,0.0,0.0,0.5,0.05178663904712584,2.0,2000.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND602001AAB,Kumbakonam_Mettu_DC (Tamil Nadu),11,4,0.0,0.0,0.36363636363636365,0.05178663904712584,1.0,2000.0,500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND603301AAA,Malemruvathur_Achipkam_D (Tamil Nadu),14,4,13.0,0.0,0.2857142857142857,0.05178663904712584,0.0,2000.0,0.0,0.0003947161927166,1.0,1.0,1.4285714285714286,0.0005638802753094,1.0,False
0,IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),15,4,14.0,2.0,0.26666666666666666,0.05178663904712584,0.0,2000.0,0.0,0.0016050206631549,1.0,1.0,2.16025641025641,0.0034672561761743,0.0,False
0,IND608001AAA,Chidambaram_ARBNorth_DC (Tamil Nadu),7,4,11.0,3.0,0.5714285714285714,0.05178663904712584,2.0,2000.0,1000.0,0.0028105695168134,1.0,1.0,2.0,0.0056211390336269,0.0,False
0,IND609001AAA,Mylduthuri_Thiruviz_D (Tamil Nadu),12,4,11.0,4.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,7.926027966197076e-07,1.0,1.0,2.2962962962962963,1.8200508663119207e-06,0.0,False
0,IND627401AAA,Ambasamdrm_Solaiprm_D (Tamil Nadu),13,4,10.0,0.0,0.3076923076923077,0.05178663904712584,0.0,2000.0,0.0,2.774109788168977e-06,1.0,1.0,1.7125237191650855,4.750728811807404e-06,1.0,False
0,IND632301AAA,Arani_KrthiKyn_D (Tamil Nadu),12,4,14.0,1.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,0.0008080585511537,1.0,1.0,1.9375,0.0015656134428604,0.0,False
0,IND638701AAA,Kangayam_Thvlrsrt_D (Tamil Nadu),17,4,16.0,0.0,0.23529411764705882,0.05178663904712584,0.0,2000.0,0.0,1.664465872901386e-05,1.0,1.0,1.4747126436781608,2.4546088677384804e-05,0.0,False
0,IND680587AAA,Pazhayannur_AlathurRD_D (Kerala),14,4,15.0,0.0,0.2857142857142857,0.05178663904712584,0.0,2000.0,0.0,0.0011829596739549,1.0,2.0,1.36,0.0016088251565786,0.3333333333333333,False
0,IND700026AAC,CCU_Lake Avenue_DPC (West Bengal),6,4,31.0,14.0,0.6666666666666666,0.05178663904712584,2.0,2000.0,1000.0,0.0,1.0,2.0,2.5,0.0,1.0,False
0,IND700144AAA,Baruipur_Bnsibtla_D (West Bengal),4,4,5.0,2.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,,,,,,,False
0,IND733129AAA,Kaliyaganj_FatprDPP_D (West Bengal),4,4,5.0,0.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,5.944520974647807e-06,1.0,1.0,2.1538461538461537,1.2803583637702968e-05,0.0,False
0,IND736135AAA,Dinhata_WrdN4DPP_D (West Bengal),11,4,8.0,0.0,0.36363636363636365,0.05178663904712584,1.0,2000.0,500.0,1.5852055932394153e-06,1.0,2.0,1.6315789473684212,2.586388073180099e-06,0.0,False
0,IND741201AAC,Ranaghat_ArickDPP_D (West Bengal),4,4,1.0,1.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND743395AAA,Jaynagar_MjlprDPP_D (West Bengal),4,4,4.0,4.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,,,,,,,False
0,IND784001AAA,Tezpur_Mhbhirab_D (Assam),6,4,7.0,3.0,0.6666666666666666,0.05178663904712584,2.0,2000.0,1000.0,0.0014052847584067,3.0,4.0,2.0107548278279985,0.0028256831124394,0.1904761904761904,False
0,IND785682AAA,Sivasagar_Babupaty_D (Assam),12,4,27.0,21.0,0.3333333333333333,0.05178663904712584,1.0,2000.0,500.0,0.0079311798843751,2.0,2.0,3.175541125541126,0.0251857878968976,0.0,False
0,IND796009AAA,Aizawl_HunthrVg_I (Mizoram),4,4,3.0,3.0,1.0,0.05178663904712584,3.0,2000.0,1500.0,0.0,1.0,1.0,1.9392091648189207,0.0,0.0,False
0,IND803101AAA,BiharSarif_Soghra_D (Bihar),9,4,11.0,9.0,0.4444444444444444,0.05178663904712584,2.0,2000.0,1000.0,2.377808389859123e-06,1.0,1.0,2.8421052631578947,6.757981739599612e-06,0.0,False
0,IND816109AAA,Sahebganj_BaraLoha_D (Jharkhand),10,4,14.0,8.0,0.4,0.05178663904712584,1.0,2000.0,500.0,0.0011833559753532,2.0,1.0,2.258667082409461,0.0026728071883028,0.0,False
0,IND828401AAB,Gomoh_KhsmiDPP_D (Jharkhand),7,4,3.0,0.0,0.5714285714285714,0.05178663904712584,2.0,2000.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND843320AAA,Pupri_SngihiRD_D (Bihar),8,4,21.0,14.0,0.5,0.05178663904712584,2.0,2000.0,1000.0,0.0011924709075143,2.0,1.0,2.289604582409461,0.0027302868542348,0.6666666666666666,False
0,IND846004AAA,Darbhanga (Bihar),22,4,22.0,8.0,0.18181818181818182,0.05178663904712584,0.0,2000.0,0.0,0.0008080585511537,1.0,1.0,2.2448979591836733,0.001814008992386,0.0,False
0,IND000000AEL,Delhi_PunjabiB_L (Delhi),17,3,23.0,5.0,0.17647058823529413,0.038839979285344384,0.0,1500.0,0.0,0.0,1.0,1.0,1.825396825396825,0.0,0.0,False
0,IND000000AFF,Darjeeling_Hillcard_DC (West Bengal),3,3,3.0,3.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,3.963013983098538e-07,1.0,1.0,1.9392091648189207,7.685113036330222e-07,0.0,False
0,IND110020AAB,OK_RPC (Delhi),4,3,9.0,7.0,0.75,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,1.0,3.880740740740741,0.0,0.0,False
0,IND110024AAA,Delhi_Lajpat_IP (Delhi),6,3,30.0,18.0,0.5,0.038839979285344384,1.0,1500.0,500.0,0.0004050200290726,3.0,1.0,2.7417183796595563,0.0011104508578387,0.3333333333333333,False
0,IND110039AAA,Delhi_Barwala (Delhi),3,3,4.0,0.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND122001AAD,Gurgaon_Kadipur (Haryana),10,3,3.0,3.0,0.3,0.038839979285344384,0.0,1500.0,0.0,0.0004050200290726,1.0,1.0,2.1538461538461537,0.0008723508318488,0.0,False
0,IND125047AAB,Hisar_AgrohDPP_D (Haryana),11,3,10.0,0.0,0.2727272727272727,0.038839979285344384,0.0,1500.0,0.0,0.0004155220161278,2.0,2.0,1.9908347411396192,0.0008272356654157,0.3333333333333333,False
0,IND127201AAA,Loharu_BstndDPP_D (Haryana),3,3,8.0,1.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0011924709075143,1.0,1.0,1.9392091648189207,0.0023124505126317,0.0,False
0,IND132103AAA,Panipat (Haryana),8,3,3.0,3.0,0.375,0.038839979285344384,1.0,1500.0,500.0,0.0008080585511537,2.0,2.0,1.9392091648189207,0.0015669945481077,1.0,False
0,IND151506AAA,Jhunir_BhaRDDPP_D (Punjab),18,3,5.0,0.0,0.16666666666666666,0.038839979285344384,0.0,1500.0,0.0,0.0007890360840349,1.0,1.0,1.7692307692307694,0.0013959869179079,0.0,False
0,IND160102AAC,Chandigarh_Raiprvlg_L (Chandigarh),28,3,25.0,2.0,0.10714285714285714,0.038839979285344384,0.0,1500.0,0.0,0.0,1.0,1.0,1.7680672268907562,0.0,0.0,False
0,IND201001AAA,Ghaziabad_Patel Nagar (Uttar Pradesh),4,3,2.0,0.0,0.75,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND202001AAC,Aligarh_Central_D_2 (Uttar Pradesh),4,3,0.0,0.0,0.75,0.038839979285344384,2.0,1500.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND204101AAA,Hathras (Uttar Pradesh),4,3,4.0,1.0,0.75,0.038839979285344384,2.0,1500.0,1000.0,1.8801513363069267e-05,1.0,1.0,1.9392091648189207,3.6460067026129337e-05,1.0,False
0,IND208006AAA,Kanpur_GovndNgr_DC (Uttar Pradesh),3,3,14.0,4.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,0.0,1.44,0.0,0.0,False
0,IND210431AAA,Rath_Mughlpra_D (Uttar Pradesh),5,3,5.0,2.0,0.6,0.038839979285344384,2.0,1500.0,1000.0,0.0015764869624765,1.0,1.0,1.9392091648189207,0.0030571379658521,0.0,False
0,IND248001AAD,Dehradun_Nirjanpur_L (Uttarakhand),9,3,3.0,0.0,0.3333333333333333,0.038839979285344384,1.0,1500.0,500.0,0.0003941217406191,2.0,1.0,1.9392091648189207,0.000764284491463,0.0,False
0,IND272207AAB,Naugarh_Central_D_1 (Uttar Pradesh),3,3,0.0,0.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0,0.0,1.0,0.0,0.0,0.0,False
0,IND283122AAB,Kirauli_AchneraRD_D (Uttar Pradesh),10,3,18.0,6.0,0.3,0.038839979285344384,0.0,1500.0,0.0,0.0003959050969115,1.0,2.0,2.548245614035088,0.0010088634267789,0.0,False
0,IND302026AAA,Jaipur_Bhankrot_DC (Rajasthan),3,3,19.0,14.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,1.0,3.8333333333333335,0.0,0.0,False
0,IND311302AAA,Badnaur_BhmrdDPP_D (Rajasthan),3,3,4.0,0.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0023896974318084,2.0,1.0,1.9392091648189207,0.0046341231609071,0.3333333333333333,False
0,IND321001AAA,Bharatpur_DC (Rajasthan),13,3,9.0,1.0,0.23076923076923078,0.038839979285344384,0.0,1500.0,0.0,0.0003951124941149,2.0,2.0,1.9392091648189207,0.0007662057697221,0.5,False
0,IND322241AAA,Karauli_HnsChowk_D (Rajasthan),15,3,14.0,0.0,0.2,0.038839979285344384,0.0,1500.0,0.0,2.4570686695210935e-05,1.0,1.0,1.6071428571428572,3.9488603617303295e-05,0.0,False
0,IND332713AAA,NeemKaThana_War5DPP_D (Rajasthan),7,3,2.0,0.0,0.42857142857142855,0.038839979285344384,1.0,1500.0,500.0,7.926027966197076e-07,1.0,2.0,1.9392091648189207,1.5370226072660444e-06,0.0,False
0,IND388220AAA,Umreth_Dakor_DC (Gujarat),14,3,15.0,2.0,0.21428571428571427,0.038839979285344384,0.0,1500.0,0.0,0.0003947161927166,1.0,1.0,1.76,0.0006947004991812,1.0,False
0,IND395006AAA,Surat_Varachha_DC (Gujarat),3,3,27.0,2.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,1.0,1.8131868131868127,0.0,0.0,False
0,IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),17,3,17.0,17.0,0.17647058823529413,0.038839979285344384,0.0,1500.0,0.0,0.0,1.0,1.0,7.384615384615385,0.0,0.0,False
0,IND403401AAA,Goa_Ponda_Dc (Goa),3,3,6.0,1.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,1.0,2.083333333333333,0.0,0.0,False
0,IND411043AAA,Pune Balaji Nagar (Maharashtra),3,3,7.0,6.0,1.0,0.038839979285344384,2.0,1500.0,1000.0,0.0,1.0,1.0,2.1538461538461537,0.0,0.0,False
0,IND415709AAA,Khed_Mahad_D (Maharashtra),6,3,16.0,10.0,0.5,0.038839979285344384,1.0,1500.0,500.0,0.0011829596739549,1.0,1.0,2.4,0.0028391032174917,0.0,False
0,IND416602AAC,Kankavali_NrdawDPP_D (Maharashtra),7,3,6.0,5.0,0.42857142857142855,0.038839979285344384,1.0,1500.0,500.0,0.0007886397826366,1.0,1.0,2.6625,0.0020997534212699,0.0,False
0,IND431514AAA,Gangakher_Busstand_D (Maharashtra),16,3,16.0,3.0,0.1875,0.038839979285344384,0.0,1500.0,0.0,0.003161692555716,1.0,1.0,2.0689655172413794,0.0065414328738952,0.0,False
0,IND431708AAA,Loha_SivjiCWK_D (Maharashtra),16,3,15.0,5.0,0.1875,0.038839979285344384,0.0,1500.0,0.0,0.0031712037892754,1.0,1.0,2.0217391304347827,0.0064113467913612,0.0,False
0,IND444203AAA,Shegaon_SChwkDPP_D (Maharashtra),5,3,3.0,3.0,0.6,0.038839979285344384,2.0,1500.0,1000.0,0.0015764869624765,2.0,1.0,1.9392091648189207,0.0030571379658521,0.6666666666666666,False
