source_center,destination_center,route_type,overall_median_factor,total_trips,median_osrm_dist,median_osrm_time,pct_delayed
IND396232AAA,IND396191AAC,Carting,3.5,15,15.6616,14.0,1.0
IND396321AAA,IND396001AAA,Carting,1.455026455026455,8,25.732750000000003,26.5,1.0
IND396321AAA,IND396580AAB,Carting,1.8666666666666667,17,42.9025,32.0,1.0
IND396445AAA,IND396321AAA,Carting,2.2,7,27.1495,25.0,1.0
IND396580AAB,IND396321AAA,Carting,2.032258064516129,8,42.0994,31.5,1.0
IND400011AAA,IND400072AAB,Carting,2.3119047619047617,12,16.6303,15.0,1.0
IND400011AAA,IND400072AAD,Carting,2.7222222222222223,53,19.63,18.0,1.0
IND400015AAA,IND400072AAB,Carting,2.8455882352941178,36,17.990000000000002,17.0,1.0
IND400015AAA,IND421302AAG,Carting,3.7586206896551726,1,40.5514,29.0,1.0
IND400015AAB,IND400072AAB,Carting,4.5,6,18.3151,17.0,1.0
IND400015AAB,IND421302AAG,Carting,3.1724137931034484,23,42.62,32.0,1.0
IND400016AAA,IND400015AAA,Carting,1.8,1,12.2279,10.0,1.0
IND400016AAB,IND400072AAB,Carting,5.0,1,11.184,12.0,1.0
IND400016AAB,IND400072AAD,Carting,2.9166666666666665,15,14.78,13.0,1.0
IND400037AAA,IND400072AAJ,Carting,3.3076923076923075,13,12.7883,13.0,1.0
IND400064AAB,IND400072AAB,Carting,3.083916083916084,4,12.6353,12.5,1.0
IND400064AAB,IND400072AAD,Carting,3.076923076923077,17,13.2933,14.0,1.0
IND400072AAA,IND421302AAG,Carting,4.0,1,26.4331,21.0,1.0
IND400072AAB,IND000000AFT,Carting,2.526315789473684,67,22.367,20.0,1.0
IND400072AAB,IND400011AAA,Carting,3.7058823529411766,2,19.04925,17.0,1.0
IND400072AAB,IND400015AAA,Carting,3.1470588235294112,60,18.6289,17.0,1.0
IND400072AAB,IND400015AAB,Carting,2.9411764705882355,1,19.3415,17.0,1.0
IND400072AAB,IND400701AAB,Carting,2.421052631578948,3,22.2049,19.0,1.0
IND400072AAB,IND401104AAA,Carting,3.0921568627450977,72,20.53295,16.0,1.0
IND400072AAB,IND401104AAB,Carting,3.466666666666667,1,19.5201,15.0,1.0
IND400072AAB,IND411033AAA,FTL,1.98,8,132.78965,100.0,1.0
IND400072AAB,IND421302AAG,Carting,2.958333333333333,63,27.4335,23.0,1.0
IND400072AAB,IND421302AAR,Carting,2.0434782608695654,21,28.5577,24.0,1.0
IND400072AAB,IND421302AAS,Carting,4.4375,2,28.30865,24.0,1.0
IND400072AAC,IND400011AAA,Carting,3.35,17,18.637,17.0,1.0
IND400072AAD,IND421302AAG,Carting,2.727272727272727,99,25.67,21.0,1.0
IND400072AAJ,IND400037AAA,Carting,9.0,2,13.96195,12.0,1.0
IND400102AAB,IND421302AAG,Carting,2.0574074074074074,20,33.19965,30.0,1.0
IND400102AAC,IND400052AAA,Carting,3.821428571428571,4,11.1734,13.5,1.0
IND400102AAC,IND421302AAG,Carting,3.7592592592592595,28,32.823800000000006,29.5,1.0
IND400612AAA,IND421302AAR,Carting,2.375,10,14.38555,12.0,1.0
IND400701AAA,IND410206AAA,Carting,2.235294117647059,17,23.4411,20.0,1.0
IND400701AAB,IND421302AAG,Carting,2.475,26,22.8732,20.0,1.0
IND400705AAA,IND421302AAH,Carting,3.1075,12,27.251800000000003,26.0,1.0
IND400706AAA,IND000000AFT,Carting,4.712121212121212,2,10.32765,10.0,1.0
IND401104AAA,IND400072AAB,Carting,2.875,31,20.3115,16.0,1.0
IND401104AAA,IND401208AAA,Carting,2.555555555555556,37,23.5,18.0,1.0
IND401104AAA,IND401209AAA,Carting,2.761904761904762,1,25.3485,21.0,1.0
IND401104AAA,IND421302AAG,Carting,2.4823717948717947,14,28.064700000000002,24.5,1.0
IND401104AAB,IND400072AAB,Carting,2.2666666666666666,5,20.0807,15.0,1.0
IND401104AAB,IND421302AAG,Carting,2.923076923076923,23,28.4647,25.0,1.0
IND401209AAA,IND401104AAA,Carting,6.727272727272728,23,26.6274,21.0,1.0
IND401209AAB,IND401104AAA,Carting,8.142857142857142,12,25.748649999999998,19.5,1.0
IND401209AAB,IND421302AAG,Carting,2.4571428571428573,1,36.4639,35.0,1.0
IND401209AAB,IND421302AAH,Carting,2.7058823529411766,19,35.5477,34.0,1.0
IND401501AAA,IND401602AAA,Carting,2.076923076923077,17,28.0569,26.0,1.0
IND401602AAA,IND401501AAA,Carting,7.3076923076923075,17,28.2964,26.0,1.0
IND402107AAA,IND402109AAA,Carting,2.283333333333333,18,40.207,30.0,1.0
IND402109AAA,IND402301AAA,Carting,1.903985507246377,20,63.32465,48.0,1.0
IND402301AAA,IND402107AAA,Carting,2.0,13,95.8701,67.0,1.0
IND403002AAA,IND403726AAB,Carting,3.1666666666666665,1,20.7813,24.0,1.0
IND403401AAA,IND403726AAB,Carting,13.37037037037037,3,24.8751,29.0,1.0
IND403507AAA,IND403726AAB,Carting,1.6129032258064515,3,26.0509,30.0,1.0
IND403507AAB,IND403726AAB,Carting,4.613636363636363,1,36.4867,44.0,1.0
IND403601AAA,IND403726AAB,Carting,1.7833333333333332,4,15.2855,14.0,1.0
IND403702AAA,IND575004AAB,FTL,1.9968409617198892,8,301.88185,264.0,1.0
IND403702AAA,IND581314AAA,FTL,1.476923076923077,1,69.7005,65.0,1.0
IND403726AAA,IND403702AAA,FTL,1.8,9,51.2449,49.0,1.0
IND403726AAA,IND411033AAA,FTL,1.9510694831938358,14,510.20285,390.0,1.0
IND403726AAA,IND416510AAA,FTL,2.552631578947369,4,76.8261,76.0,1.0
IND403726AAA,IND575004AAB,FTL,1.9553017311775274,2,353.0259,313.0,1.0
IND403726AAA,IND581303AAA,FTL,1.6585365853658536,13,86.2554,82.0,1.0
IND403726AAA,IND581400AAB,FTL,1.908256880733945,1,115.8,109.0,1.0
IND403726AAB,IND403002AAA,Carting,1.2916666666666667,4,16.11715,24.0,0.75
IND403726AAB,IND403401AAA,Carting,2.128623188405797,6,23.542299999999997,25.5,1.0
IND403726AAB,IND403507AAA,Carting,1.3333333333333333,5,25.0992,29.0,0.8
IND403726AAB,IND403507AAB,Carting,0.9302325581395348,1,35.105599999999995,43.0,0.0
IND403726AAB,IND403601AAA,Carting,1.492063492063492,6,15.925049999999999,15.0,1.0
IND410206AAA,IND000000AFT,Carting,2.363636363636364,13,18.9412,15.0,1.0
IND410206AAB,IND000000AFT,Carting,2.303308823529412,36,20.45785,17.0,1.0
IND410401AAA,IND421302AAG,FTL,2.4776119402985075,9,84.9857,67.0,1.0
IND410501AAF,IND411033AAA,Carting,5.390476190476191,4,16.92465,15.0,1.0
IND410503AAA,IND410505AAB,Carting,4.108695652173913,2,33.13135,23.0,1.0
IND410505AAB,IND410501AAF,Carting,4.1,5,15.5234,10.0,1.0
IND410505AAB,IND411033AAA,Carting,2.189230769230769,2,24.3627,25.5,1.0
IND411014AAA,IND411033AAA,Carting,2.3666666666666667,15,31.003,31.0,1.0
IND411014AAA,IND411043AAA,Carting,5.125,7,15.8151,15.0,1.0
IND411014AAA,IND411048AAA,Carting,8.242857142857144,6,14.0083,14.5,1.0
IND411017AAA,IND412105AAC,Carting,2.852941176470588,2,17.191950000000002,17.0,1.0
IND411021AAA,IND411033AAA,Carting,2.166666666666667,28,13.000599999999999,15.0,0.8214285714285714
IND411033AAA,IND000000AAL,Carting,2.703703703703704,17,24.6205,26.0,1.0
IND411033AAA,IND000000ACB,FTL,1.7198479500407275,18,1361.7058499999998,1015.0,1.0
IND411033AAA,IND400072AAB,FTL,1.8640776699029127,8,130.8845,103.0,1.0
IND411033AAA,IND403726AAA,FTL,2.048906129912808,20,511.48505,389.0,1.0
IND411033AAA,IND410503AAA,Carting,2.6808510638297878,3,58.2686,47.0,1.0
IND411033AAA,IND410505AAB,Carting,1.5862068965517242,7,31.6023,29.0,1.0
IND411033AAA,IND411014AAA,Carting,2.625,43,25.9345,28.0,1.0
IND411033AAA,IND411021AAA,Carting,2.208333333333333,34,11.18675,12.0,0.8235294117647058
IND411033AAA,IND411036AAA,Carting,1.8261904761904764,32,25.87115,29.0,1.0
IND411033AAA,IND413002AAA,FTL,1.7735849056603774,27,281.1588,212.0,1.0
IND411033AAA,IND413501AAA,FTL,2.7452830188679247,1,276.3396,212.0,1.0
IND411033AAA,IND414001AAA,FTL,1.7757009345794392,3,141.5488,107.0,1.0
IND411033AAA,IND416012AAA,FTL,1.6363636363636365,13,249.2718,220.0,1.0
IND411033AAA,IND421302AAG,FTL,1.9904761904761905,107,129.6487,101.0,1.0
IND411033AAA,IND431136AAC,FTL,2.192353461172311,12,235.2019,172.0,1.0
IND411033AAA,IND431603AAA,FTL,2.2639751552795038,15,446.9457,322.0,1.0
IND411033AAA,IND501359AAE,FTL,1.6479166666666667,11,632.2850999999999,480.0,1.0
IND411033AAA,IND521225AAB,FTL,1.9371345029239766,10,911.93355,684.0,1.0
IND411033AAA,IND562132AAA,FTL,1.7863293210854185,10,840.75135,615.0,1.0
IND411033AAA,IND580028AAA,FTL,1.7485875706214689,5,487.672,354.0,1.0
IND411033AAB,IND411057AAF,Carting,5.266666666666667,1,13.4217,15.0,1.0
IND411036AAA,IND411033AAA,Carting,2.310344827586207,33,28.4677,29.0,1.0
IND411043AAA,IND411014AAA,Carting,4.25,3,15.5423,16.0,1.0
IND411048AAA,IND411014AAA,Carting,4.8125,2,15.60725,16.0,1.0
IND412105AAC,IND411017AAA,Carting,2.333333333333333,33,18.0027,16.0,1.0
IND412210AAC,IND411033AAA,FTL,2.4761904761904763,2,82.65045,63.0,1.0
IND412803AAB,IND421802AAA,FTL,1.1150537634408602,2,23.64775,30.5,0.0
IND413002AAA,IND413304AAA,Carting,1.9811320754716983,10,72.8061,53.0,1.0
IND413002AAA,IND413307AAC,Carting,2.0,1,89.4707,64.0,1.0
IND413002AAA,IND413501AAA,FTL,1.553191489361702,21,64.6965,48.0,1.0
IND413002AAA,IND421302AAG,FTL,2.442953020134228,9,397.4751,297.0,1.0
IND413002AAA,IND501359AAE,FTL,1.7695167286245352,17,350.2073,269.0,1.0
IND413304AAA,IND413002AAA,Carting,2.0,5,73.5145,52.0,1.0
IND413304AAA,IND415301AAB,Carting,1.4803921568627452,6,56.6026,52.0,1.0
IND413307AAB,IND413304AAA,Carting,2.260869565217391,3,32.9096,24.0,1.0
IND413307AAC,IND413002AAA,Carting,2.828125,1,88.20819999999999,64.0,1.0
IND413401AAA,IND411033AAA,FTL,2.134831460674157,19,237.8504,175.0,1.0
IND413501AAA,IND411033AAA,FTL,2.2180094786729856,1,277.2859,211.0,1.0
IND413501AAA,IND413401AAA,FTL,1.4285714285714286,21,38.1812,35.0,1.0
IND413517AAA,IND431603AAA,Carting,3.1294117647058823,1,110.0454,85.0,1.0
IND413517AAA,IND431717AAA,Carting,2.8998257839721253,2,59.78545,41.5,1.0
IND413531AAA,IND413517AAA,Carting,2.578557312252965,4,65.23055,46.0,1.0
IND413709AAA,IND423109AAA,Carting,1.8846153846153848,13,29.5612,27.0,1.0
IND413709AAA,IND423601AAA,Carting,1.5135135135135136,1,43.3419,37.0,1.0
IND413709AAA,IND423701AAB,Carting,2.230769230769231,3,42.5732,39.0,1.0
IND414001AAA,IND411033AAA,FTL,2.480769230769231,1,140.2953,104.0,1.0
IND414001AAA,IND414203AAB,FTL,1.813953488372093,1,60.9673,43.0,1.0
IND414001AAA,IND414302AAB,FTL,1.5588235294117647,1,42.0274,34.0,1.0
IND414203AAB,IND414302AAB,FTL,1.7837837837837838,1,98.2615,74.0,1.0
IND414302AAB,IND411033AAA,FTL,2.3962994836488813,2,106.7019,83.5,1.0
IND414302AAB,IND412210AAC,FTL,1.736842105263158,1,22.8751,19.0,1.0
IND414502AAA,IND431107AAB,FTL,1.5769230769230769,7,26.9384,25.0,1.0
IND415003AAA,IND411033AAA,FTL,1.3490149210488194,2,126.35605,117.5,1.0
IND415003AAA,IND412803AAB,FTL,1.2790697674418603,7,35.6314,43.0,0.7142857142857143
IND415124AAA,IND415605AAA,FTL,1.0958083832335328,16,89.2316,167.0,0.1875
IND415301AAB,IND413307AAB,Carting,1.7663003663003662,4,36.72985,36.0,1.0
IND415408AAC,IND416012AAA,FTL,4.36734693877551,9,54.2421,48.0,1.0
IND415409AAB,IND415124AAA,FTL,1.7391304347826086,11,30.2576,23.0,1.0
IND415605AAA,IND415709AAA,FTL,2.42,16,33.86665000000001,24.0,1.0
IND415612AAA,IND415408AAC,FTL,2.611742424242424,8,117.19865,90.0,1.0
IND415709AAA,IND416012AAA,FTL,2.496969696969697,5,198.082,164.0,1.0
IND415709AAA,IND416122AAA,FTL,1.7341040462427746,1,201.6547,173.0,1.0
IND416012AAA,IND395023AAA,FTL,1.713995943204868,15,623.4032,492.0,1.0
IND416012AAA,IND415003AAA,FTL,1.9114583333333335,8,121.39605,96.0,1.0
IND416012AAA,IND415409AAB,FTL,1.8285984848484849,4,44.77955,33.0,1.0
IND416012AAA,IND415612AAA,FTL,2.8608247422680413,10,134.23609999999996,97.0,1.0
IND416012AAA,IND591237AAB,FTL,2.3014705882352944,10,40.43745,31.5,1.0
IND416122AAA,IND395023AAA,FTL,1.888655462184874,1,603.1991999999999,476.0,1.0
IND416404AAA,IND416012AAA,FTL,4.81,6,138.3589,100.0,1.0
IND416510AAA,IND416602AAC,FTL,2.6625,6,53.0293,40.0,1.0
IND416510AAA,IND416606AAA,Carting,2.084219858156028,14,47.32905,45.0,1.0
IND416602AAC,IND411033AAA,FTL,2.243150684931507,7,357.5046,292.0,1.0
IND416606AAA,IND416510AAA,Carting,26.880917874396133,10,47.279250000000005,45.5,1.0
IND421301AAA,IND421302AAR,Carting,3.75,15,12.5025,10.0,1.0
IND421302AAG,IND000000ACB,FTL,1.998452012383901,26,1322.6282500000002,968.0,1.0
IND421302AAG,IND000000AFT,Carting,2.5,54,22.6321,20.0,1.0
IND421302AAG,IND110037AAM,FTL,2.0813492063492065,19,1366.3654,1007.0,1.0
IND421302AAG,IND131028AAB,FTL,1.9119395657329183,14,1427.2415,1038.0,1.0
IND421302AAG,IND160002AAC,FTL,1.888695652173913,1,1583.6609,1150.0,1.0
IND421302AAG,IND382430AAB,FTL,2.068408979190562,18,492.76715,358.0,1.0
IND421302AAG,IND395023AAA,FTL,2.263157894736842,11,253.549,189.0,1.0
IND421302AAG,IND400015AAA,Carting,2.4545454545454546,49,42.771800000000006,32.0,1.0
IND421302AAG,IND400015AAB,Carting,2.21875,31,42.4891,31.0,1.0
IND421302AAG,IND400072AAA,Carting,2.4347826086956523,29,27.3854,22.0,1.0
IND421302AAG,IND400072AAB,Carting,2.5454545454545454,105,27.3149,22.0,1.0
IND421302AAG,IND400072AAJ,Carting,2.5954545454545457,38,27.46155,23.0,1.0
IND421302AAG,IND400078AAB,Carting,2.4615384615384617,1,16.2015,13.0,1.0
IND421302AAG,IND400102AAB,Carting,2.3076923076923075,33,32.8961,29.0,1.0
IND421302AAG,IND400102AAC,Carting,2.6685185185185185,62,32.98825,28.0,1.0
IND421302AAG,IND400701AAB,Carting,2.448621553884712,22,22.88125,20.5,1.0
IND421302AAG,IND401104AAA,Carting,2.755928853754941,78,28.87475,25.0,1.0
IND421302AAG,IND401104AAB,Carting,2.284900284900285,10,28.802,25.0,1.0
IND421302AAG,IND410401AAA,FTL,2.462686567164179,11,88.8,67.0,1.0
IND421302AAG,IND411033AAA,FTL,2.1958762886597936,72,130.80165,97.0,1.0
IND421302AAG,IND413002AAA,FTL,2.064935064935065,7,411.7283,310.0,1.0
IND421302AAG,IND421401AAC,Carting,2.5710685483870965,10,42.894499999999994,31.0,1.0
IND421302AAG,IND422011AAD,FTL,1.731958762886598,21,136.90279999999998,97.0,1.0
IND421302AAG,IND444005AAB,FTL,2.381195024605727,20,549.995,391.0,1.0
IND421302AAG,IND462022AAA,FTL,2.198200854364861,12,768.1224500000001,553.0,1.0
IND421302AAG,IND501359AAE,FTL,1.9865462700205272,24,778.5192999999999,557.0,1.0
IND421302AAG,IND562132AAA,FTL,1.857946273144485,30,968.8463,709.0,1.0
IND421302AAG,IND712311AAA,FTL,2.1157742402315485,9,1933.2758,1382.0,1.0
IND421302AAG,IND834002AAB,FTL,2.333494293239684,4,1589.8352499999999,1140.0,1.0
IND421302AAN,IND400072AAB,Carting,2.5454545454545454,16,27.908,22.0,1.0
IND421302AAR,IND400612AAA,Carting,2.363636363636364,14,14.2547,12.0,1.0
IND421302AAR,IND421004AAA,Carting,3.454545454545454,26,14.1286,11.0,1.0
IND421302AAR,IND421301AAA,Carting,4.0,17,12.8431,10.0,1.0
IND421302AAR,IND421302AAF,Carting,4.235294117647059,1,20.5132,17.0,1.0
IND421401AAC,IND421601AAB,Carting,2.6666666666666665,11,26.2065,18.0,1.0
IND421502AAA,IND421302AAR,Carting,3.294117647058824,17,19.28,17.0,1.0
IND421601AAB,IND421302AAG,Carting,3.814271749755621,14,42.629900000000006,31.0,1.0
IND421802AAA,IND411033AAA,FTL,1.6933333333333334,7,80.0409,75.0,1.0
IND422011AAD,IND413709AAA,Carting,1.9696969696969695,1,121.9114,99.0,1.0
IND422011AAD,IND421302AAG,FTL,2.288659793814433,21,136.2216,97.0,1.0
IND422011AAD,IND422103AAC,Carting,1.4054054054054057,11,40.5612,36.0,1.0
IND422011AAD,IND423109AAA,Carting,1.7269298245614035,2,97.58670000000001,75.5,1.0
IND422103AAC,IND422605AAA,Carting,1.796551724137931,10,38.886300000000006,30.0,1.0
IND422103AAC,IND423601AAA,Carting,2.0,1,57.0574,42.0,1.0
IND422605AAA,IND413709AAA,Carting,1.826086956521739,9,50.1062,46.0,1.0
IND422605AAA,IND423109AAA,Carting,3.6222222222222222,1,53.5613,45.0,1.0
IND423105AAA,IND423106AAA,FTL,1.3529411764705883,1,36.8306,34.0,1.0
IND423105AAA,IND423301AAB,FTL,1.4705882352941178,7,34.463,34.0,1.0
IND423106AAA,IND423105AAA,FTL,1.5276497695852536,8,36.7953,34.0,1.0
IND423109AAA,IND413709AAA,Carting,1.7857142857142858,1,30.2185,28.0,1.0
IND423109AAA,IND423601AAA,Carting,2.125,12,12.39055,9.0,1.0
IND423109AAA,IND423701AAB,Carting,2.6153846153846154,1,37.5551,26.0,1.0
IND423601AAA,IND413709AAA,Carting,1.7837837837837838,3,43.7242,38.0,1.0
IND423601AAA,IND423701AAB,Carting,2.208333333333333,12,32.798,24.0,1.0
IND423701AAB,IND422011AAD,Carting,2.2550154320987654,18,110.30085,79.0,1.0
IND424006AAA,IND421302AAG,FTL,2.2170731707317075,8,284.77470000000005,201.5,1.0
IND424006AAA,IND423105AAA,FTL,4.205882352941177,1,47.7911,34.0,1.0
IND424006AAA,IND423106AAA,FTL,1.3225806451612905,5,77.4735,62.0,1.0
IND424006AAA,IND424101AAA,Carting,1.9639953542392568,8,57.04905,40.5,1.0
IND424006AAA,IND424304AAC,FTL,2.062226391494684,8,54.4818,40.5,1.0
IND424006AAA,IND425401AAA,Carting,1.7714285714285714,1,41.2941,35.0,1.0
IND424006AAA,IND425405AAA,FTL,1.9090909090909087,3,59.5702,44.0,1.0
IND424006AAA,IND425412AAA,FTL,2.012987012987013,3,104.8513,76.0,1.0
IND424006AAA,IND452001AAC,Carting,2.9722222222222223,1,100.5391,72.0,1.0
IND424101AAA,IND431103AAA,Carting,1.625,1,31.2776,24.0,1.0
IND424201AAA,IND424006AAA,Carting,10.552238805970148,1,85.721,67.0,1.0
IND424304AAC,IND424006AAA,FTL,22.313662790697673,2,56.7526,41.5,1.0
IND424304AAC,IND425412AAA,FTL,1.7714285714285714,9,52.9921,37.0,1.0
IND425109AAA,IND424201AAA,Carting,1.35,1,37.1863,40.0,1.0
IND425201AAA,IND425508AAB,Carting,1.947368421052632,9,41.5698,38.0,1.0
IND425401AAA,IND425109AAA,Carting,1.5483870967741935,1,33.7629,31.0,1.0
IND425405AAA,IND424006AAA,FTL,21.232475598935224,14,64.5275,48.0,1.0
IND425405AAA,IND425409AAA,FTL,2.313725490196078,1,56.0325,51.0,1.0
IND425406AAA,IND425405AAA,FTL,1.9484126984126984,4,20.7417,20.5,1.0
IND425406AAA,IND425409AAA,FTL,2.3142857142857145,1,49.3457,35.0,1.0
IND425406AAA,IND425412AAA,FTL,2.1113095238095236,2,56.899550000000005,41.0,1.0
IND425409AAA,IND424006AAA,FTL,12.08108108108108,1,94.5602,74.0,1.0
IND425409AAA,IND424304AAC,FTL,2.2028985507246377,1,92.9899,69.0,1.0
IND425409AAA,IND425406AAA,FTL,2.2777777777777777,9,50.2143,36.0,1.0
IND425409AAA,IND425412AAA,FTL,2.066666666666667,1,38.2279,30.0,1.0
IND425412AAA,IND424006AAA,FTL,13.835443037974684,1,109.1615,79.0,1.0
IND425412AAA,IND424304AAC,FTL,2.125,1,57.6705,40.0,1.0
IND425412AAA,IND425406AAA,FTL,2.157285803627267,2,55.9246,40.0,1.0
IND425412AAA,IND425409AAA,FTL,2.268075639599555,10,39.068650000000005,30.0,1.0
IND425508AAB,IND450331AAA,Carting,2.7529411764705882,16,24.0006,17.5,1.0
IND431001AAB,IND431136AAC,Carting,3.2613636363636367,18,14.47925,11.0,1.0
IND431107AAB,IND431136AAC,FTL,1.87,6,49.06375,50.0,1.0
IND431112AAB,IND431136AAC,Carting,3.272727272727273,11,75.4698,56.0,1.0
IND431122AAA,IND431127AAA,FTL,2.095238095238096,7,29.9666,21.0,1.0
IND431127AAA,IND414502AAA,FTL,2.107142857142857,7,62.2876,56.0,1.0
IND431131AAB,IND431603AAA,Carting,8.135135135135135,1,156.47979999999998,111.0,1.0
IND431136AAC,IND411033AAA,FTL,1.9298245614035088,13,235.4623,172.0,1.0
IND431136AAC,IND431001AAA,Carting,3.111111111111111,20,13.41015,9.0,1.0
IND431136AAC,IND431112AAB,Carting,3.9649122807017534,1,77.4368,57.0,1.0
IND431136AAC,IND431122AAA,FTL,2.224489795918368,9,137.81779999999998,98.0,1.0
IND431136AAC,IND431203AAA,Carting,2.30188679245283,15,74.1863,54.0,1.0
IND431203AAA,IND431112AAB,Carting,1.979591836734694,10,66.99465,48.0,1.0
IND431203AAA,IND431136AAC,Carting,1.8796296296296298,2,74.3947,54.0,1.0
IND431514AAA,IND431515AAA,FTL,2.046536796536796,16,30.58895,21.0,1.0
IND431515AAA,IND431517AAB,FTL,2.933333333333333,14,21.55975,15.0,1.0
IND431517AAB,IND411033AAA,FTL,2.768272113943029,12,318.56444999999997,230.5,1.0
IND431603AAA,IND413517AAA,Carting,2.7976190476190474,1,107.4206,84.0,1.0
IND431603AAA,IND413531AAA,Carting,2.8210526315789473,4,134.177,95.0,1.0
IND431603AAA,IND431401AAA,Carting,3.5254237288135597,1,74.0993,59.0,1.0
IND431603AAA,IND431708AAA,FTL,2.0434782608695654,15,32.4038,23.0,1.0
IND431708AAA,IND431514AAA,FTL,2.0689655172413794,16,41.4229,29.0,1.0
IND431717AAA,IND431603AAA,Carting,7.953918722786647,2,75.12604999999999,52.5,1.0
IND441206AAB,IND441603AAA,Carting,2.746268656716418,1,88.601,67.0,1.0
IND441206AAB,IND442605AAA,Carting,2.7333333333333334,7,58.0608,45.0,1.0
IND441603AAA,IND442605AAA,Carting,1.8333333333333333,1,31.9113,24.0,1.0
IND441614AAA,IND481001AAA,FTL,2.2962962962962963,9,38.9986,27.0,1.0
IND441904AAB,IND441912AAA,Carting,1.7857142857142856,12,31.0344,29.0,1.0
IND441912AAA,IND441107AAB,Carting,2.702702702702702,11,103.6758,75.0,1.0
IND442001AAA,IND442101AAB,FTL,3.7142857142857135,5,18.009900000000002,14.0,1.0
IND442101AAB,IND445001AAB,FTL,2.1998577524893315,12,52.046800000000005,37.0,1.0
IND442605AAA,IND441603AAA,Carting,2.090909090909091,3,31.538400000000003,23.0,1.0
IND443201AAA,IND000000AAZ,FTL,6.25,1,23.79,16.0,1.0
IND443301AAA,IND443201AAA,FTL,2.680947580645161,2,44.5664,31.5,1.0
IND444005AAB,IND000000AAZ,FTL,5.2,1,103.1567,75.0,1.0
IND444005AAB,IND421302AAG,FTL,2.306996248068859,20,549.66545,392.0,1.0
IND444005AAB,IND443301AAA,FTL,2.375,5,110.207,81.0,1.0
IND444203AAA,IND444005AAB,FTL,2.5,5,50.5628,40.0,1.0
IND444303AAA,IND444203AAA,FTL,3.242424242424242,2,16.9471,11.5,1.0
IND444602AAA,IND444005AAB,FTL,2.081081081081081,21,96.8424,74.0,1.0
IND445101AAA,IND440014AAA,Carting,4.2105263157894735,1,22.4185,19.0,1.0
IND450331AAA,IND452001AAC,Carting,2.242857142857143,13,96.8774,69.0,1.0
IND451666AAA,IND421302AAG,FTL,2.525,2,395.46655,280.0,1.0
IND451666AAA,IND424006AAA,FTL,2.6073471845829572,8,111.6546,79.0,1.0
IND452001AAC,IND425201AAA,Carting,2.823529411764706,9,23.2065,17.0,1.0
IND452001AAC,IND425508AAB,Carting,2.047169811320755,2,61.51690000000001,53.0,1.0
IND454001AAA,IND457001AAA,FTL,1.146067415730337,17,87.4747,89.0,0.35294117647058826
IND457001AAA,IND382430AAB,FTL,1.9809885931558933,3,371.6415,264.0,1.0
IND457001AAA,IND457226AAA,FTL,1.0769736842105264,16,37.985,40.0,0.3125
IND457226AAA,IND382430AAB,FTL,1.7952218430034128,16,391.91970000000003,294.0,1.0
IND458001AAB,IND458990AAA,FTL,1.5185185185185186,11,31.0757,28.0,1.0
IND458664AAA,IND312403AAA,FTL,2.466666666666667,7,53.049800000000005,44.0,1.0
IND458990AAA,IND312605AAB,FTL,2.228448275862069,10,61.84595,57.0,1.0
IND460001AAA,IND480334AAA,FTL,2.2153846153846155,21,86.709,65.0,1.0
IND461001AAA,IND461111AAA,FTL,4.785714285714286,1,21.1863,14.0,1.0
IND461111AAA,IND460001AAA,FTL,1.8782390269698572,20,86.03235,62.0,1.0
IND462001AAA,IND462022AAA,Carting,3.916666666666667,28,14.26375,13.0,1.0
IND462011AAA,IND462022AAA,Carting,2.363636363636364,11,12.6942,12.0,1.0
IND462021AAA,IND462001AAA,Carting,6.727272727272728,1,11.7024,11.0,1.0
IND462022AAA,IND000000ACB,FTL,1.9131577857823046,26,814.2094500000001,584.0,1.0
IND462022AAA,IND209304AAA,FTL,2.1108247422680413,25,545.1256,388.0,1.0
IND462022AAA,IND461001AAA,FTL,2.5,5,72.5534,51.0,1.0
IND462022AAA,IND462001AAA,Carting,2.3076923076923075,3,14.5169,13.0,1.0
IND462022AAA,IND462011AAA,Carting,2.412587412587413,28,12.66095,12.0,1.0
IND462022AAA,IND462042AAA,Carting,3.5666666666666664,2,20.4617,20.5,1.0
IND462022AAA,IND465669AAB,FTL,2.125,10,97.11585,68.0,1.0
IND462022AAA,IND466001AAA,FTL,2.8488372093023253,14,49.6907,43.0,1.0
IND462022AAA,IND842003AAB,FTL,2.4838709677419355,8,289.2151,217.0,1.0
IND462042AAA,IND462022AAA,Carting,4.9,17,19.1454,20.0,1.0
IND464001AAA,IND464221AAA,FTL,1.8421052631578947,1,60.0418,57.0,1.0
IND464221AAA,IND470004AAA,FTL,1.6538461538461535,1,150.7004,130.0,1.0
IND464668AAA,IND462022AAA,FTL,2.553571428571429,2,119.1635,84.0,1.0
IND465001AAA,IND462022AAA,FTL,1.6458374858813367,4,213.95544999999998,173.5,1.0
IND465001AAA,IND465333A1B,FTL,1.056100981767181,2,69.26985,81.0,0.5
IND465001AAA,IND465333AAA,FTL,1.3428571428571427,3,66.4411,69.0,1.0
